baseline,,sample_5_in_1000,,
Wavelength (nm),Abs,Wavelength (nm),Abs,
315.0210876,-3.245978951E-5,315.0210876,0.08175446093,
313.9264526,-0.0003807709436,313.9264526,0.08210551739,
312.9880676,0.0001040740608,312.9880676,0.08418108523,
312.0495911,-0.0001228374313,312.0495911,0.08482123166,
310.9545593,-0.0002352914744,310.9545593,0.08702949435,
310.0158386,-0.0001990692399,310.0158386,0.08975189179,
309.0770264,-0.0002586273476,309.0770264,0.09296920151,
307.9815979,-0.0001485600515,307.9815979,0.09895667434,
307.0425415,-0.0001374327403,307.0425415,0.1039630398,
305.9468689,0.000354419928,305.9468689,0.1124103218,
305.0075684,0.0001852018177,305.0075684,0.1197508574,
304.0681763,0.0002803060343,304.0681763,0.1274834573,
302.9721069,-2.453920388E-5,302.9721069,0.1382035315,
302.0325012,0.0002173152898,302.0325012,0.1480344236,
300.9361267,0.0001867038372,300.9361267,0.1627380997,
299.9963074,0.0001818352175,299.9963074,0.1719047278,
299.056366,-0.0001325159392,299.056366,0.1842963398,
297.9596252,-0.0004186848528,297.9596252,0.2070531994,
297.0194397,7.455222658E-6,297.0194397,0.2209484428,
295.9224548,0.0001055240282,295.9224548,0.2411285639,
294.9820557,-0.0003157975152,294.9820557,0.2559327185,
294.0415649,-4.742050442E-5,294.0415649,0.280539155,
292.9442139,-0.0001557020732,292.9442139,0.3004672229,
292.003479,-8.981502469E-5,292.003479,0.3111810684,
291.0626831,-0.0001317913557,291.0626831,0.3231269717,
289.9649353,0.0001462544606,289.9649353,0.3404367566,
289.0238953,-0.0003433192906,289.0238953,0.3606570363,
287.9259033,7.139937225E-5,287.9259033,0.3854902089,
286.9846497,-0.0004247362958,286.9846497,0.4017544389,
286.0433044,-2.107066757E-5,286.0433044,0.4133871496,
284.9449463,-0.0001449889824,284.9449463,0.4210263193,
284.0033569,-0.0001166265138,284.0033569,0.423378855,
283.0617065,-0.000513325911,283.0617065,0.4250470102,
281.9629822,-7.687452307E-5,281.9629822,0.4283847809,
281.0211182,0.0006928467192,281.0211182,0.4294744432,
279.9221191,0.0001693272352,279.9221191,0.4276921153,
278.9800415,-0.0001132104662,278.9800415,0.4256814122,
278.0378723,0.0004759153235,278.0378723,0.4212538302,
276.9385376,0.0003592127759,276.9385376,0.4170956314,
275.9961548,-3.991432823E-5,275.9961548,0.4084427357,
275.0536804,-9.198898624E-5,275.0536804,0.4024910331,
273.9539795,-0.000165379839,273.9539795,0.3912102282,
273.0112915,-0.0009623569204,273.0112915,0.3836417198,
272.068512,-0.0004689557827,272.068512,0.3769143224,
270.9684753,-0.0007682886207,270.9684753,0.3687260747,
270.0254822,0.0001101069793,270.0254822,0.3606111109,
268.9252014,-0.0003309036547,268.9252014,0.3479480147,
267.9820251,-0.001001924626,267.9820251,0.3382168114,
267.0387573,-0.001146941097,267.0387573,0.3324279189,
265.9381409,-0.0008574281819,265.9381409,0.3215713799,
264.9946594,-7.454519073E-5,264.9946594,0.3116627634,
264.0510864,-0.0002984661842,264.0510864,0.3020954728,
262.9501343,-0.0002863596892,262.9501343,0.2935644984,
262.0063477,0.0004351021489,262.0063477,0.2902353704,
261.0625,-0.001367884339,261.0625,0.284994483,
259.9612122,-0.0004798677401,259.9612122,0.2796071768,
259.0171509,-0.0008517444949,259.0171509,0.2701837718,
258.072998,-0.0007176388172,258.072998,0.2619541883,
256.9713745,-0.0006760809338,256.9713745,0.2555387616,
256.0270386,-0.000995829585,256.0270386,0.254974246,
254.9252014,-0.0008896689978,254.9252014,0.2541565299,
253.9806671,-0.0005256328732,253.9806671,0.2562482357,
253.0360413,-7.288876805E-5,253.0360413,0.2561962306,
251.9338837,-0.0004327013157,251.9338837,0.2588059902,
250.9890747,0.0003301974793,250.9890747,0.2663476467,
250.0441742,-0.0007552649477,250.0441742,0.2752253413,
248.947998,0.000655513024,248.947998,0.2902689576,
248.0085449,-0.000523978204,248.0085449,0.3057341278,
247.0690155,-0.0005951763596,247.0690155,0.3233859837,
245.9727936,-0.0009207708063,245.9727936,0.3529058397,
245.0330658,-0.0004600605171,245.0330658,0.3850596547,
243.9366302,-0.0006662077503,243.9366302,0.4334788322,
242.9967346,0.0002829481382,242.9967346,0.4749945402,
242.0567474,1.972555583E-5,242.0567474,0.5462629795,
240.9600067,-2.826655691E-5,240.9600067,0.6363297105,
240.0198364,0.0004072736483,240.0198364,0.7468721867,
238.9228821,-0.0005370088038,238.9228821,0.907730937,
237.9825439,-0.0003039501898,237.9825439,1.050511122,
237.0421143,-5.850189609E-6,237.0421143,1.195243359,
235.9448547,0.00156799634,235.9448547,1.406558633,
235.0042572,-0.0001475767203,235.0042572,1.578225493,
234.0635834,0.0009482538444,234.0635834,1.782333851,
232.9660187,0.00147689553,232.9660187,2.095034838,
232.025177,0.001136455918,232.025177,2.139281034,
230.9274139,0.0005936083617,230.9274139,2.360978127,
229.9863892,0.000171424821,229.9863892,2.188703299,
229.0452728,0.0009482797468,229.0452728,2.724208117,
227.9472198,0.003757272149,227.9472198,2.773684025,
227.0059509,0.001815314637,227.0059509,2.804278851,
226.0646057,-0.002536341548,226.0646057,2.788866043,
224.9662628,0.01319620386,224.9662628,2.702105284,
224.0247345,0.004733374808,224.0247345,2.858324766,
222.9261932,0.01593505591,222.9261932,2.401270866,
221.9845123,-7.004178042E-5,221.9845123,2.613273859,
221.0427551,0.009333095513,221.0427551,2.110039473,
219.943924,0.05967195332,219.943924,2.118088007,
219.0019989,-0.01110351831,219.0019989,1.634316802,
218.0599976,-0.03200256452,218.0599976,1.501845717,
216.960907,-0.03366775066,216.960907,1.267125368,
216.0187378,0.002487009158,216.0187378,1.299496293,
215.0765076,0.01614698023,215.0765076,0.9976375699,
213.9771271,-0.04154901952,213.9771271,0.7550291419,
213.034729,-0.03887532279,213.034729,0.8392680883,
211.9351807,-0.04923119769,211.9351807,0.7049723268,
210.9926147,0.01527220197,210.9926147,0.6897137165,
210.0499878,0.09722606093,210.0499878,0.4446902573,
208.9501648,0.1540745497,208.9501648,0.5420136452,
208.0073853,0.0471528396,208.0073853,0.473056525,
207.0645294,0.09781455994,207.0645294,0.3702281713,
205.9644318,-0.1965699047,205.9644318,0.8031252623,
205.0214233,-0.00914961379,205.0214233,0.5742918849,
204.0783539,-0.08470303565,204.0783539,0.1548950523,
202.9779968,-0.1244003251,202.9779968,0.1719296873,
202.0347748,-0.06256458163,202.0347748,0.2185183167,
200.9342499,0.1855549663,200.9342499,0.3923317194,
199.9907532,0.1407951862,199.9907532,0.1522556245,

baseline,
baseline
Collection Time: 26/06/2019 13:25:02
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        800.0
Stop (nm)                         200.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         4800.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.0125
Beam Mode                         Dual Beam
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    :
Date/Time stamp: 25/06/2019 14:37:30
Method Modifications:
Common Interval nm Changed: 26/06/2019 13:24:45, Old:     5.00, New:     1.00
Baseline Correction Changed: 26/06/2019 13:24:45, Old:0, New:1
Storage Changed: 26/06/2019 13:24:45, Old:1, New:0
End Method Modifications
<Current Wavelength> , 203.0

sample_5_in_1000,
sample_5_in_1000
Collection Time: 26/06/2019 13:26:29
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        800.0
Stop (nm)                         200.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         4800.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.0125
Beam Mode                         Dual Beam
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    :
Date/Time stamp: 25/06/2019 14:37:30
Method Modifications:
Common Interval nm Changed: 26/06/2019 13:24:45, Old:     5.00, New:     1.00
Baseline Correction Changed: 26/06/2019 13:24:45, Old:0, New:1
Storage Changed: 26/06/2019 13:24:45, Old:1, New:0
End Method Modifications
<Current Wavelength> , 203.0

