baseline,,bm3,,
Wavelength (nm),Abs,Wavelength (nm),Abs,
458.0116272,0.0005578123964,458.0116272,0.1712783277,
456.94104,0.0002788554993,456.94104,0.1791039705,
456.0232239,-0.0008076156373,456.0232239,0.1846216023,
454.95224,-0.0004421143094,454.95224,0.1944297105,
454.0340576,7.763895701E-5,454.0340576,0.2034232765,
452.962677,0.0002549739729,452.962677,0.2138614804,
452.0441589,-0.0006334851496,452.0441589,0.222463578,
450.9723816,-0.0001491293369,450.9723816,0.2354899496,
450.0535583,-8.282720228E-5,450.0535583,0.2452758253,
448.9813538,-0.001014424372,448.9813538,0.2582761049,
448.0621948,-0.0004749030923,448.0621948,0.2751142681,
446.989624,-0.0001575134374,446.989624,0.2901364565,
446.0700989,-5.358065027E-5,446.0700989,0.3053726554,
444.9971313,5.731531564E-5,444.9971313,0.3254008591,
443.9239502,-6.947237853E-5,443.9239502,0.3462190926,
443.0039368,-0.0001193696808,443.0039368,0.3671880662,
441.9303589,-4.974998228E-5,441.9303589,0.3925857544,
441.0100098,0.0001514075266,441.0100098,0.4190410376,
439.9360657,-0.0008355196333,439.9360657,0.4517255127,
439.0153809,8.517318929E-5,439.0153809,0.4767745137,
437.94104,-0.0007420858601,437.94104,0.5165614486,
437.0200195,-0.0004311497032,437.0200195,0.5613753796,
435.945282,-0.0001499056525,435.945282,0.6092904806,
435.0239563,-0.0009601356578,435.0239563,0.6563901901,
433.9488525,0.000184528486,433.9488525,0.7131665349,
433.0271606,-0.0002680441248,433.0271606,0.769069612,
431.9516907,-3.856838157E-5,431.9516907,0.8347005248,
431.0296936,-0.0005458507803,431.0296936,0.9044150114,
429.9538269,0.0001799706515,429.9538269,0.9778859615,
429.0315247,5.280769528E-6,429.0315247,1.043555379,
427.9552917,0.0001476268808,427.9552917,1.109042883,
427.0326538,-0.0002952067589,427.0326538,1.17901063,
425.9560242,-4.550514859E-5,425.9560242,1.24718678,
425.0330811,-5.492654964E-5,425.0330811,1.299392581,
423.9560852,-0.0001439538901,423.9560852,1.361711621,
423.0328064,-0.0001983965049,423.0328064,1.395044208,
421.9554443,0.0001765004999,421.9554443,1.425209165,
421.0318604,-6.201834913E-5,421.0318604,1.44649303,
419.9541321,-0.0002131962683,419.9541321,1.454143763,
419.0302124,7.256442768E-5,419.0302124,1.452415824,
417.9521484,0.0002358075144,417.9521484,1.436802506,
417.0278931,-0.0004436141753,417.0278931,1.413921356,
415.9494629,0.0002214850392,415.9494629,1.374941587,
415.0249023,7.51275802E-5,415.0249023,1.326452136,
413.946106,-0.0003001217265,413.946106,1.281789422,
413.0212402,0.0002111255017,413.0212402,1.233957171,
411.9420776,0.000111246256,411.9420776,1.190787554,
411.0169067,-0.001171570388,411.0169067,1.12936306,
409.9373779,-0.000200259441,409.9373779,1.067980051,
409.0119019,-6.579714682E-5,409.0119019,1.022877574,
407.9320068,-7.69780454E-5,407.9320068,0.9737632275,
407.0062256,-0.0001000118646,407.0062256,0.9390172958,
405.9259644,-0.0001451442513,405.9259644,0.8913820386,
404.9998779,-0.0002006734285,404.9998779,0.8472003937,
404.0736694,5.306656021E-6,404.0736694,0.8101801276,
402.9928894,0.0003497566795,402.9928894,0.7702616453,
402.0663452,0.000352891424,402.0663452,0.7435324192,
400.9852295,-1.822333979E-5,400.9852295,0.7107011676,
400.0584106,-0.0008965404704,400.0584106,0.6754553318,
398.9769287,-0.0004500272917,398.9769287,0.6463942528,
398.0498047,0.0004438604519,398.0498047,0.6225628853,
396.9679871,-0.000363752566,396.9679871,0.5975410342,
