baseline,,bm3,,bm4,,bm53_palmOH_ul_5,,bm53_palmOH_ul_10,,bm53_palmOH_ul_20,,bm53_palmOH_ul_30,,bm53_palmOH_ul_40,,bm53_palmOH_ul_50,,bm53_palmOH_ul_50,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
614.0158081,0.0002739081392,614.0158081,-0.02144471183,614.0158081,-0.02000020258,614.0158081,-0.02040385455,614.0158081,-0.02067283168,614.0158081,-0.01975861192,614.0158081,-0.0198740568,614.0158081,-0.02144308574,614.0158081,-0.002003295347,614.0158081,0.01111372188,
612.9822998,-0.0002330147399,612.9822998,-0.02109608054,612.9822998,-0.02057798952,612.9822998,-0.02056648582,612.9822998,-0.0208105389,612.9822998,-0.02055799216,612.9822998,-0.02040662058,612.9822998,-0.02121802419,612.9822998,-0.0011943914,612.9822998,0.0111094201,
611.9484863,0.0005568015622,611.9484863,-0.02087167837,611.9484863,-0.01992400549,611.9484863,-0.02025737055,611.9484863,-0.02039619908,611.9484863,-0.02027224377,611.9484863,-0.01983389817,611.9484863,-0.02107650042,611.9484863,-0.001851450535,611.9484863,0.01176852547,
611.0621338,-0.0002440878452,611.0621338,-0.02088741772,611.0621338,-0.01979788765,611.0621338,-0.01994269714,611.0621338,-0.02036315016,611.0621338,-0.01992776431,611.0621338,-0.01962838881,611.0621338,-0.02100335434,611.0621338,-0.002208093414,611.0621338,0.01136066578,
610.027771,-0.000444389967,610.027771,-0.02077594213,610.027771,-0.02029798739,610.027771,-0.01999921352,610.027771,-0.02073877864,610.027771,-0.02049142495,610.027771,-0.01993444003,610.027771,-0.0207739193,610.027771,-0.002343232976,610.027771,0.01171655767,
608.993103,0.0003158459731,608.993103,-0.01988681778,608.993103,-0.01893049851,608.993103,-0.0194908008,608.993103,-0.01930944622,608.993103,-0.01882783882,608.993103,-0.01948268339,608.993103,-0.02070768178,608.993103,-0.00176163821,608.993103,0.01111964416,
607.9581909,0.000142007746,607.9581909,-0.02002625726,607.9581909,-0.01905483566,607.9581909,-0.0191638805,607.9581909,-0.01968044229,607.9581909,-0.018763436,607.9581909,-0.01931276359,607.9581909,-0.0203119684,607.9581909,-0.002214686479,607.9581909,0.01185385697,
607.0708618,-0.0002245803626,607.0708618,-0.02062232792,607.0708618,-0.02025539428,607.0708618,-0.0193448998,607.0708618,-0.01996034943,607.0708618,-0.01921836846,607.0708618,-0.01963581145,607.0708618,-0.02040484361,607.0708618,-0.002767228289,607.0708618,0.01032983139,
606.0354004,-9.240307554E-5,606.0354004,-0.02020340972,606.0354004,-0.0192444697,606.0354004,-0.01938877068,606.0354004,-0.0197458975,606.0354004,-0.01892549172,606.0354004,-0.01888752356,606.0354004,-0.020198863,606.0354004,-0.002500774106,606.0354004,0.01053487416,
604.9996948,0.0001846838713,604.9996948,-0.01976751536,604.9996948,-0.01879392751,604.9996948,-0.01907197945,604.9996948,-0.01931088232,604.9996948,-0.01888068393,604.9996948,-0.01861892827,604.9996948,-0.02013575099,604.9996948,-0.002896639751,604.9996948,0.01068949606,
603.963623,0.0005314792506,603.963623,-0.0191655159,603.963623,-0.01805282943,603.963623,-0.0184932258,603.963623,-0.01881063543,603.963623,-0.01825154014,603.963623,-0.01800932176,603.963623,-0.01937554963,603.963623,-0.002012828831,603.963623,0.01088026911,
602.9273071,-4.400391845E-5,602.9273071,-0.01917111315,602.9273071,-0.01781209186,602.9273071,-0.01786982827,602.9273071,-0.01865860634,602.9273071,-0.01827983372,602.9273071,-0.01778147928,602.9273071,-0.02004415356,602.9273071,-0.001616465976,602.9273071,0.01077618171,
602.0388184,-0.0002811341546,602.0388184,-0.01837989315,602.0388184,-0.01693155989,602.0388184,-0.0171007216,602.0388184,-0.01815934479,602.0388184,-0.01833046228,602.0388184,-0.0172665827,602.0388184,-0.01887389272,602.0388184,-0.0008848123252,602.0388184,0.01083599869,
601.0019531,-6.222540833E-5,601.0019531,-0.01822517812,601.0019531,-0.01746784151,601.0019531,-0.01789312996,601.0019531,-0.01801016554,601.0019531,-0.01792269014,601.0019531,-0.01782048866,601.0019531,-0.01886154898,601.0019531,-0.000575322716,601.0019531,0.01125284936,
599.9648438,-0.001247360255,599.9648438,-0.01924778894,599.9648438,-0.01807170175,599.9648438,-0.01845889166,599.9648438,-0.01830574498,599.9648438,-0.01847913489,599.9648438,-0.01815830357,599.9648438,-0.01935366541,599.9648438,-0.001061476069,599.9648438,0.01085309032,
598.9274292,0.0003740320681,598.9274292,-0.01831899583,598.9274292,-0.01663738675,598.9274292,-0.01700519584,598.9274292,-0.01777511835,598.9274292,-0.01727877185,598.9274292,-0.01746028103,598.9274292,-0.01813938469,598.9274292,-0.0006435140967,598.9274292,0.01130096242,
598.0379639,0.0002710588742,598.0379639,-0.01733767614,598.0379639,-0.01624163613,598.0379639,-0.01664406247,598.0379639,-0.01687449403,598.0379639,-0.01654295623,598.0379639,-0.01688539982,598.0379639,-0.01821718551,598.0379639,-0.0001788869704,598.0379639,0.01221286971,
597.000061,0.0001912876614,597.000061,-0.01682897471,597.000061,-0.01639631018,597.000061,-0.01616996527,597.000061,-0.01668641157,597.000061,-0.01628462411,597.000061,-0.01637277938,597.000061,-0.01730653271,597.000061,0.0001610664767,597.000061,0.01213108748,
595.961853,-0.0006147188833,595.961853,-0.01678180881,595.961853,-0.01599185728,595.961853,-0.01583808847,595.961853,-0.01618562639,595.961853,-0.01567143016,595.961853,-0.01608625799,595.961853,-0.01695057936,595.961853,0.0001076213011,595.961853,0.01265721582,
595.0717163,1.511766823E-5,595.0717163,-0.01585455984,595.0717163,-0.01507812273,595.0717163,-0.01503141504,595.0717163,-0.0154521009,595.0717163,-0.01547763124,595.0717163,-0.01551055349,595.0717163,-0.0164390821,595.0717163,0.0003969096579,595.0717163,0.0145057207,
594.032959,0.0002669663809,594.032959,-0.01525030658,594.032959,-0.01439180691,594.032959,-0.01427719928,594.032959,-0.01511722431,594.032959,-0.01436516177,594.032959,-0.01537355315,594.032959,-0.0157972537,594.032959,0.0003608967527,594.032959,0.01461496297,
592.9939575,-0.0009071317036,592.9939575,-0.01497835014,592.9939575,-0.01392572187,592.9939575,-0.01444138773,592.9939575,-0.01448971126,592.9939575,-0.01442215778,592.9939575,-0.01440397743,592.9939575,-0.01588041708,592.9939575,0.0004699291603,592.9939575,0.01453221962,
591.9546509,-0.000234360079,591.9546509,-0.01376695558,591.9546509,-0.01286078617,591.9546509,-0.0130926799,591.9546509,-0.01366778463,591.9546509,-0.01372171193,591.9546509,-0.01394432317,591.9546509,-0.01434106845,591.9546509,0.0003394976957,591.9546509,0.01588892378,
591.0635986,0.0002322592336,591.0635986,-0.01332490146,591.0635986,-0.01241936814,591.0635986,-0.01211623102,591.0635986,-0.01317927521,591.0635986,-0.01251454838,591.0635986,-0.01255931426,591.0635986,-0.01380873378,591.0635986,0.0003960028407,591.0635986,0.01732851006,
590.0237427,-0.0002806167759,590.0237427,-0.01217035111,590.0237427,-0.01190340985,590.0237427,-0.01198294014,590.0237427,-0.01222094055,590.0237427,-0.01206698827,590.0237427,-0.01185590588,590.0237427,-0.01351750549,590.0237427,0.0006877649575,590.0237427,0.01829764247,
588.9836426,3.616420508E-5,588.9836426,-0.01060185861,588.9836426,-0.009590162896,588.9836426,-0.009665914811,588.9836426,-0.01046769787,588.9836426,-0.01054612733,588.9836426,-0.01091281977,588.9836426,-0.01256001834,588.9836426,0.001394149731,588.9836426,0.01913972199,
587.9432983,0.0004875251325,587.9432983,-0.009299282916,587.9432983,-0.008869192563,587.9432983,-0.008674820885,587.9432983,-0.009011758491,587.9432983,-0.009439175017,587.9432983,-0.009599784389,587.9432983,-0.01012146939,587.9432983,0.002325702459,587.9432983,0.02125586756,
587.0512695,0.0001904848323,587.0512695,-0.007728251629,587.0512695,-0.006989560556,587.0512695,-0.007567049935,587.0512695,-0.008026893251,587.0512695,-0.008018100634,587.0512695,-0.008771637455,587.0512695,-0.01039532013,587.0512695,0.00322373677,587.0512695,0.02146028727,
586.010376,-2.464274257E-5,586.010376,-0.006980696227,586.010376,-0.005767599214,586.010376,-0.006383499131,586.010376,-0.007001940161,586.010376,-0.007422431372,586.010376,-0.007381917443,586.010376,-0.007959851995,586.010376,0.005024426617,586.010376,0.02316809259,
584.9692383,3.533578274E-5,584.9692383,-0.005152257159,584.9692383,-0.003939319402,584.9692383,-0.004440172575,584.9692383,-0.005012666341,584.9692383,-0.005334404763,584.9692383,-0.005622686818,584.9692383,-0.007209792733,584.9692383,0.005492513068,584.9692383,0.0249859672,
583.9277954,-0.0001016164242,583.9277954,-0.002188879997,583.9277954,-0.001584743266,583.9277954,-0.002695407718,583.9277954,-0.003432238242,583.9277954,-0.003343368648,583.9277954,-0.004067202564,583.9277954,-0.005450374447,583.9277954,0.008073341101,583.9277954,0.02764106356,
583.0349121,0.0005025042919,583.0349121,-0.0007809501258,583.0349121,0.0006404248998,583.0349121,0.0001439498446,583.0349121,-0.001053161104,583.0349121,-0.001075420179,583.0349121,-0.002212265739,583.0349121,-0.003735387698,583.0349121,0.009614649229,583.0349121,0.02936253697,
581.9929199,0.0002587037452,581.9929199,0.002102907747,581.9929199,0.002383715939,581.9929199,0.001282444573,581.9929199,0.0006674646283,581.9929199,0.0002674584975,581.9929199,-0.0002159388241,581.9929199,-0.002964930376,581.9929199,0.01128595136,581.9929199,0.03099182434,
580.9506836,0.0007620262331,580.9506836,0.003202222288,580.9506836,0.005191192497,580.9506836,0.004473928362,580.9506836,0.003059731796,580.9506836,0.002462328877,580.9506836,0.001527548069,580.9506836,-0.0003251613234,580.9506836,0.0126463417,580.9506836,0.03334020823,
580.0571289,-2.122597471E-5,580.0571289,0.005989238154,580.0571289,0.007026645821,580.0571289,0.005716266576,580.0571289,0.004758865107,580.0571289,0.00410437258,580.0571289,0.003539796686,580.0571289,0.001386618707,580.0571289,0.01420811377,580.0571289,0.03541130945,
579.0144043,7.587840082E-5,579.0144043,0.008270646445,579.0144043,0.008586124517,579.0144043,0.008343286812,579.0144043,0.006769348867,579.0144043,0.006541530602,579.0144043,0.005703703035,579.0144043,0.003703591414,579.0144043,0.01582427323,579.0144043,0.0373579748,
577.9713745,-3.261509482E-5,577.9713745,0.009997057728,577.9713745,0.01145548467,577.9713745,0.01010453608,577.9713745,0.009195162915,577.9713745,0.008088531904,577.9713745,0.007224055007,577.9713745,0.005222132429,577.9713745,0.01692707837,577.9713745,0.03913423046,
576.9281006,0.000787284167,576.9281006,0.0128905857,576.9281006,0.0136391269,576.9281006,0.01261209697,576.9281006,0.01109064464,576.9281006,0.01025847439,576.9281006,0.009371605702,576.9281006,0.007225502282,576.9281006,0.01905116066,576.9281006,0.04104690254,
576.0336304,-0.0002048649912,576.0336304,0.01381233428,576.0336304,0.01482895017,576.0336304,0.01356223039,576.0336304,0.01248489507,576.0336304,0.01159902941,576.0336304,0.01041522529,576.0336304,0.008252547123,576.0336304,0.01907252893,576.0336304,0.04216441885,
574.9898071,-9.887314081E-5,574.9898071,0.01599980518,574.9898071,0.01610735431,574.9898071,0.01517973561,574.9898071,0.01395641919,574.9898071,0.01284698956,574.9898071,0.01198372152,574.9898071,0.009817024693,574.9898071,0.02034972236,574.9898071,0.04379587248,
573.9457397,-0.0001480942592,573.9457397,0.01777626388,573.9457397,0.01813194901,573.9457397,0.01727959141,573.9457397,0.01567817107,573.9457397,0.01482817344,573.9457397,0.01353707258,573.9457397,0.01141644362,573.9457397,0.02226511948,573.9457397,0.044793915,
573.0506592,7.758717402E-5,573.0506592,0.01876464114,573.0506592,0.01946054399,573.0506592,0.01821694709,573.0506592,0.01656084135,573.0506592,0.01627883501,573.0506592,0.01446035597,573.0506592,0.01226926316,573.0506592,0.02275110781,573.0506592,0.04603111744,
572.0060425,0.0003226331028,572.0060425,0.01985099353,572.0060425,0.02005765587,572.0060425,0.01906771399,572.0060425,0.01715769246,572.0060425,0.01670863852,572.0060425,0.01556699816,572.0060425,0.01329113077,572.0060425,0.02320293337,572.0060425,0.04687880352,
570.9612427,-0.0003309554013,570.9612427,0.0206240993,570.9612427,0.02143999934,570.9612427,0.0198654104,570.9612427,0.01824753359,570.9612427,0.01720789075,570.9612427,0.01603047736,570.9612427,0.01386623643,570.9612427,0.02456734516,570.9612427,0.04739898071,
570.0654297,0.0003982310591,570.0654297,0.02120457403,570.0654297,0.021411255,570.0654297,0.02007923461,570.0654297,0.01842728816,570.0654297,0.01809052192,570.0654297,0.01607914828,570.0654297,0.01436774153,570.0654297,0.02355333604,570.0654297,0.04826852307,
569.0200806,0.0003663632669,569.0200806,0.02188030817,569.0200806,0.02120769955,569.0200806,0.02033911645,569.0200806,0.01911786385,569.0200806,0.01844981313,569.0200806,0.01681475155,569.0200806,0.01431977004,569.0200806,0.02382966317,569.0200806,0.04854922742,
567.9744873,0.0006862093578,567.9744873,0.02148898132,567.9744873,0.02137217857,567.9744873,0.02085261047,567.9744873,0.01949993707,567.9744873,0.01811621524,567.9744873,0.01674963906,567.9744873,0.01465357002,567.9744873,0.02475949191,567.9744873,0.04807046428,
566.9285889,0.0004851150152,566.9285889,0.02082920074,566.9285889,0.02098522149,566.9285889,0.0202489011,566.9285889,0.01860703714,566.9285889,0.01772508211,566.9285889,0.01675814018,566.9285889,0.01461059973,566.9285889,0.02389371209,566.9285889,0.0480321534,
566.0319214,-0.0002435704228,566.0319214,0.02008951083,566.0319214,0.01997557469,566.0319214,0.01923173666,566.0319214,0.01770335063,566.0319214,0.01727800071,566.0319214,0.01571939699,566.0319214,0.01421159133,566.0319214,0.02438604459,566.0319214,0.04725499451,
564.9855347,-0.0001080345901,564.9855347,0.01895785891,564.9855347,0.01894901693,564.9855347,0.01861206256,564.9855347,0.01692110486,564.9855347,0.01578548178,564.9855347,0.01524276286,564.9855347,0.01369752269,564.9855347,0.02360802516,564.9855347,0.04653653502,
563.9389038,-0.0001292552915,563.9389038,0.01917123795,563.9389038,0.01856026985,563.9389038,0.01862805896,563.9389038,0.01705289632,563.9389038,0.01627719589,563.9389038,0.01481654961,563.9389038,0.01298963372,563.9389038,0.02432279848,563.9389038,0.0454037562,
563.0415649,-1.144144699E-5,563.0415649,0.01830884814,563.0415649,0.01824226975,563.0415649,0.01777108572,563.0415649,0.01630783454,563.0415649,0.01579928026,563.0415649,0.01493339799,563.0415649,0.01321341563,563.0415649,0.02419715747,563.0415649,0.04489856213,
561.9944458,0.0005429350422,561.9944458,0.0173211284,561.9944458,0.01728309318,561.9944458,0.01710273325,561.9944458,0.0153025547,561.9944458,0.0147492988,561.9944458,0.01369746961,561.9944458,0.01208724827,561.9944458,0.02298390865,561.9944458,0.04436457157,
560.9470825,9.396708265E-6,560.9470825,0.01663655043,560.9470825,0.01617696509,560.9470825,0.01599266008,560.9470825,0.01434861124,560.9470825,0.01433087233,560.9470825,0.01309126616,560.9470825,0.01168626826,560.9470825,0.0229552798,560.9470825,0.04288176447,
560.0490723,-0.0003467852657,560.0490723,0.01539848093,560.0490723,0.01490773261,560.0490723,0.01462023798,560.0490723,0.01300825085,560.0490723,0.0133246826,560.0490723,0.01213311031,560.0490723,0.01120519359,560.0490723,0.02201108262,560.0490723,0.04279351607,
559.0011597,-3.308100713E-5,559.0011597,0.01447344385,559.0011597,0.01395489555,559.0011597,0.01421822421,559.0011597,0.01206896268,559.0011597,0.01237829123,559.0011597,0.01112041436,559.0011597,0.01024601795,559.0011597,0.02163392305,559.0011597,0.04264068231,
557.9530029,-6.709124864E-5,557.9530029,0.01394136902,557.9530029,0.01435928699,557.9530029,0.01380861923,557.9530029,0.01215110533,557.9530029,0.01233663689,557.9530029,0.01104767993,557.9530029,0.00934060663,557.9530029,0.02121082507,557.9530029,0.04207263514,
557.0543823,0.0003278659715,557.0543823,0.01294973493,557.0543823,0.01370954514,557.0543823,0.01317317504,557.0543823,0.01152842026,557.0543823,0.01140092406,557.0543823,0.01067617722,557.0543823,0.009226627648,557.0543823,0.02014167607,557.0543823,0.04121739045,
556.0057373,0.0003189286508,556.0057373,0.01285541523,556.0057373,0.0126697151,556.0057373,0.01279267948,556.0057373,0.01098831184,556.0057373,0.01056457963,556.0057373,0.01041689608,556.0057373,0.008886058815,556.0057373,0.01998601109,556.0057373,0.04047110304,
554.9568481,8.475893264E-5,554.9568481,0.01253594179,554.9568481,0.01194426045,554.9568481,0.01175456215,554.9568481,0.01061640959,554.9568481,0.01038364787,554.9568481,0.009290066548,554.9568481,0.008874513209,554.9568481,0.01913601533,554.9568481,0.03843783215,
554.0575562,0.0004447674146,554.0575562,0.01192962658,554.0575562,0.01206592843,554.0575562,0.01209163945,554.0575562,0.0105087515,554.0575562,0.01027469616,554.0575562,0.01004882064,554.0575562,0.008652664721,554.0575562,0.01900437288,554.0575562,0.03842061013,
553.0081787,0.0005250517279,553.0081787,0.01208804641,553.0081787,0.01237829123,553.0081787,0.0120682437,553.0081787,0.01048981678,553.0081787,0.01086235326,553.0081787,0.009940852411,553.0081787,0.008547419682,553.0081787,0.01926447637,553.0081787,0.03904257342,
551.9585571,1.07169235E-5,551.9585571,0.01130444277,551.9585571,0.01170528214,551.9585571,0.01132046338,551.9585571,0.00993288029,551.9585571,0.01002089866,551.9585571,0.009135122411,551.9585571,0.008500720374,551.9585571,0.0181413684,551.9585571,0.03813727573,
551.0586548,4.574291597E-5,551.0586548,0.01205059886,551.0586548,0.01167230774,551.0586548,0.01205608062,551.0586548,0.009985111654,551.0586548,0.009634128772,551.0586548,0.009167111479,551.0586548,0.00841390714,551.0586548,0.01872393675,551.0586548,0.03806987777,
550.0084839,0.0003307414881,550.0084839,0.01246142481,550.0084839,0.01222903095,550.0084839,0.01238774601,550.0084839,0.01060749684,550.0084839,0.01048976369,550.0084839,0.01016182266,550.0084839,0.009156271815,550.0084839,0.01896524243,550.0084839,0.03848300129,
548.9580688,6.440906873E-5,548.9580688,0.0124340672,548.9580688,0.01252738945,548.9580688,0.01234273519,548.9580688,0.0108438544,548.9580688,0.01031421777,548.9580688,0.01026345789,548.9580688,0.009140568785,548.9580688,0.01857404783,548.9580688,0.03839179501,
548.0575562,0.0001865484664,548.0575562,0.0135168042,548.0575562,0.01323030796,548.0575562,0.01293626707,548.0575562,0.01172778104,548.0575562,0.01129325759,548.0575562,0.01093091536,548.0575562,0.009770214558,548.0575562,0.01960499957,548.0575562,0.03866275772,
547.0066528,0.0002231425897,547.0066528,0.01353699248,547.0066528,0.01326115895,547.0066528,0.01322016679,547.0066528,0.01193798147,547.0066528,0.01128464937,547.0066528,0.01172764786,547.0066528,0.00965202041,547.0066528,0.02012106963,547.0066528,0.03821505979,
545.9555054,0.0002014395432,545.9555054,0.01449643355,545.9555054,0.0143222576,545.9555054,0.01417021547,545.9555054,0.01243111026,545.9555054,0.01260279678,545.9555054,0.01206997409,545.9555054,0.01109505259,545.9555054,0.02068254538,545.9555054,0.03938950226,
545.0543823,5.972303552E-5,545.0543823,0.01508538611,545.0543823,0.01482428983,545.0543823,0.01477407105,545.0543823,0.01364398841,545.0543823,0.0129490681,545.0543823,0.01212437917,545.0543823,0.01138846111,545.0543823,0.02076353692,545.0543823,0.03992532566,
544.0027466,0.0004192443448,544.0027466,0.01604444347,544.0027466,0.01579667628,544.0027466,0.01572519355,544.0027466,0.01428948529,544.0027466,0.0134967491,544.0027466,0.01338952314,544.0027466,0.01181198657,544.0027466,0.02062168345,544.0027466,0.03982757404,
542.9508667,-0.0001162642075,542.9508667,0.01599703729,542.9508667,0.01596070267,542.9508667,0.01611237787,542.9508667,0.01453527063,542.9508667,0.01397170965,542.9508667,0.01328283083,542.9508667,0.01238606777,542.9508667,0.02088213339,542.9508667,0.0399630405,
542.0490723,4.47332568E-5,542.0490723,0.01647398993,542.0490723,0.0169783812,542.0490723,0.01649641246,542.0490723,0.01488624793,542.0490723,0.0147368731,542.0490723,0.01369696204,542.0490723,0.01287493296,542.0490723,0.02168284543,542.0490723,0.03933681175,
540.9967041,0.0004818756715,540.9967041,0.01770531759,540.9967041,0.01786777377,540.9967041,0.01677264273,540.9967041,0.01577614062,540.9967041,0.01533103269,540.9967041,0.01455513202,540.9967041,0.01421231311,540.9967041,0.02276343852,540.9967041,0.04010261223,
539.9440918,3.455914339E-5,539.9440918,0.01802991331,539.9440918,0.01795193925,539.9440918,0.01697184145,539.9440918,0.01626445726,539.9440918,0.01576545648,539.9440918,0.01495017018,539.9440918,0.01421132311,539.9440918,0.02250338346,539.9440918,0.04056752473,
539.041687,1.190770854E-5,539.041687,0.01846061833,539.041687,0.01902368292,539.041687,0.01808191277,539.041687,0.01695019938,539.041687,0.0158178024,539.041687,0.01554038282,539.041687,0.01492203865,539.041687,0.02262073755,539.041687,0.04087807238,
537.9885864,-6.885121547E-5,537.9885864,0.0182180535,537.9885864,0.01866883412,537.9885864,0.01784527861,537.9885864,0.01653335989,537.9885864,0.01610770449,537.9885864,0.0151896812,537.9885864,0.015160596,537.9885864,0.02213503048,537.9885864,0.04065122828,
536.9353027,0.0001742216264,536.9353027,0.01874034293,536.9353027,0.01960860193,536.9353027,0.01859901287,536.9353027,0.01700898819,536.9353027,0.01636236906,536.9353027,0.01546561718,536.9353027,0.01544469409,536.9353027,0.0231009014,536.9353027,0.04000124335,
536.0322266,-0.0003026568156,536.0322266,0.01852917485,536.0322266,0.0190754775,536.0322266,0.01797800139,536.0322266,0.01695168018,536.0322266,0.01650646888,536.0322266,0.01565259695,536.0322266,0.01491743047,536.0322266,0.02292506956,536.0322266,0.04026330262,
534.9783936,-0.0002805132826,534.9783936,0.01860355213,534.9783936,0.01959747076,534.9783936,0.01854443736,534.9783936,0.01705585793,534.9783936,0.01678445376,534.9783936,0.01582494378,534.9783936,0.01538008172,534.9783936,0.02251595259,534.9783936,0.041451931,
534.0749512,-0.0004164090788,534.0749512,0.01903985627,534.0749512,0.01987849735,534.0749512,0.01882051304,534.0749512,0.01690492779,534.0749512,0.01644167304,534.0749512,0.01595272496,534.0749512,0.01498347428,534.0749512,0.02320012078,534.0749512,0.0404932946,
533.0206909,0.0001214739532,533.0206909,0.01867834665,533.0206909,0.01916461065,533.0206909,0.01838753372,533.0206909,0.01638755761,533.0206909,0.01586218178,533.0206909,0.01519410498,533.0206909,0.01535508782,533.0206909,0.02343288809,533.0206909,0.03980677575,
531.9661865,0.0002810831356,531.9661865,0.0180949755,531.9661865,0.01954063214,531.9661865,0.01755230315,531.9661865,0.01676048152,531.9661865,0.01599080674,531.9661865,0.0157264825,531.9661865,0.01482951269,531.9661865,0.02262229286,531.9661865,0.04130617529,
531.0620728,0.0001638114045,531.0620728,0.01720320433,531.0620728,0.01911591552,531.0620728,0.01723886468,531.0620728,0.01573316567,531.0620728,0.01564454474,531.0620728,0.01487054955,531.0620728,0.0144595271,531.0620728,0.02179167606,531.0620728,0.04156748578,
530.0071411,2.751765533E-5,530.0071411,0.01665405929,530.0071411,0.01857153513,530.0071411,0.01664141752,530.0071411,0.01513218321,530.0071411,0.0146834515,530.0071411,0.01458010823,530.0071411,0.01395700686,530.0071411,0.02105882578,530.0071411,0.04193186015,
528.9519043,-0.0005801827647,528.9519043,0.0156763196,528.9519043,0.01702602953,528.9519043,0.01517437492,528.9519043,0.0138767669,528.9519043,0.01358792279,528.9519043,0.01375437714,528.9519043,0.01329574827,528.9519043,0.02115983516,528.9519043,0.03928509727,
528.0471802,-1.175207035E-5,528.0471802,0.01537654176,528.0471802,0.01725550927,528.0471802,0.01535532903,528.0471802,0.0141484458,528.0471802,0.01371245645,528.0471802,0.01365809236,528.0471802,0.01358730905,528.0471802,0.02137873136,528.0471802,0.03990514949,
526.9915161,-0.0001471626747,526.9915161,0.01461903285,526.9915161,0.01609929651,526.9915161,0.01424992085,526.9915161,0.01306133345,526.9915161,0.01298237871,526.9915161,0.01270236541,526.9915161,0.01257108711,526.9915161,0.02044560388,526.9915161,0.04071613029,
525.9355469,0.0005168101052,525.9355469,0.01393610332,525.9355469,0.01553533878,525.9355469,0.0133305015,525.9355469,0.01199162472,525.9355469,0.0122139873,525.9355469,0.01222676784,525.9355469,0.01232465263,525.9355469,0.02069541439,525.9355469,0.04082491994,
525.0302734,-0.0001575134374,525.0302734,0.01332711149,525.0302734,0.0146688316,525.0302734,0.0123052923,525.0302734,0.01121095754,525.0302734,0.01155837998,525.0302734,0.01122700237,525.0302734,0.01153708622,525.0302734,0.01972923987,525.0302734,0.04033956677,
523.9738159,-0.0006433590315,523.9738159,0.01137198508,523.9738159,0.01356572844,523.9738159,0.0116232764,523.9738159,0.01010779478,523.9738159,0.01014020015,523.9738159,0.01041212305,523.9738159,0.01073070057,523.9738159,0.01865710691,523.9738159,0.03986295313,
523.0681152,-0.0006602630601,523.0681152,0.01078584045,523.0681152,0.01299896929,523.0681152,0.01044492237,523.0681152,0.009643418714,523.0681152,0.009985588491,523.0681152,0.009979152121,523.0681152,0.01059953868,523.0681152,0.01839936338,523.0681152,0.04023442045,
522.0112915,-0.0004575781059,522.0112915,0.009708188474,522.0112915,0.0115350401,522.0112915,0.00956452731,522.0112915,0.008606798947,522.0112915,0.009018289857,522.0112915,0.008666766807,522.0112915,0.009036606178,522.0112915,0.01729136147,522.0112915,0.03978453577,
520.9541626,-7.966970588E-5,520.9541626,0.009184852242,520.9541626,0.01090354752,520.9541626,0.009038376622,520.9541626,0.007876653224,520.9541626,0.008350807242,520.9541626,0.00816588942,520.9541626,0.008433675393,520.9541626,0.01694417,520.9541626,0.04027369618,
520.0478516,-0.0002402071113,520.0478516,0.008142018691,520.0478516,0.009982701391,520.0478516,0.008248379454,520.0478516,0.006982424296,520.0478516,0.007359414361,520.0478516,0.007260878105,520.0478516,0.007491813507,520.0478516,0.01592103951,520.0478516,0.04079534486,
518.9902954,6.549199497E-6,518.9902954,0.007222528104,518.9902954,0.00891607441,518.9902954,0.007159575354,518.9902954,0.006149627734,518.9902954,0.006534330547,518.9902954,0.006768323481,518.9902954,0.006908616982,518.9902954,0.01624973118,518.9902954,0.03899264708,
517.9324951,-0.001256703981,517.9324951,0.005422313698,517.9324951,0.007583421189,517.9324951,0.00516452454,517.9324951,0.004289529286,517.9324951,0.005058890209,517.9324951,0.0051043313,517.9324951,0.005568282213,517.9324951,0.01527614333,517.9324951,0.03773165494,
517.0255737,0.0002455978538,517.0255737,0.005571821705,517.0255737,0.007916853763,517.0255737,0.005577826407,517.0255737,0.005020681769,517.0255737,0.005155067891,517.0255737,0.005342193414,517.0255737,0.005820880178,517.0255737,0.01617468148,517.0255737,0.03791951761,
515.9672852,0.0001009411208,515.9672852,0.004558963235,515.9672852,0.006116179749,515.9672852,0.004401618149,515.9672852,0.003752598306,515.9672852,0.003791870549,515.9672852,0.004405645654,515.9672852,0.004811158404,515.9672852,0.01452493854,515.9672852,0.03752947599,
515.0600586,0.0001746877533,515.0600586,0.003977573477,515.0600586,0.006146555766,515.0600586,0.004048009869,515.0600586,0.003608282888,515.0600586,0.003635847475,515.0600586,0.00407946948,515.0600586,0.005070177838,515.0600586,0.01455767546,515.0600586,0.03655441478,
514.0012817,0.0002922214335,514.0012817,0.002902616514,514.0012817,0.004591087811,514.0012817,0.003430512967,514.0012817,0.002508722479,514.0012817,0.003393751802,514.0012817,0.003274671733,514.0012817,0.004079521634,514.0012817,0.01381759811,514.0012817,0.03570031747,
512.9423218,-0.0001343791519,512.9423218,0.00243746792,512.9423218,0.00458342256,512.9423218,0.002721383935,512.9423218,0.001977575943,512.9423218,0.002489326056,512.9423218,0.003527530935,512.9423218,0.003601653036,512.9423218,0.0132427169,512.9423218,0.03533534706,
