baseline,,bm3,,bm3_lauric10mM_ul_50,,bm3_lauric10mM_ul_100,,bm3_lauric10mM_ul_150,,bm3_lauric10mM_ul_200,,bm3_lauric10mM_ul_250,,bm3_lauric10mM_ul_300,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
554.0575562,7.971021114E-5,554.0575562,0.04928135127,554.0575562,0.0482275933,554.0575562,0.04720607772,554.0575562,0.04695398733,554.0575562,0.04682142287,554.0575562,0.04669267684,554.0575562,0.04585176706,
553.0081787,-0.001162792789,553.0081787,0.04833454639,553.0081787,0.04823919013,553.0081787,0.04633093998,553.0081787,0.04740132019,553.0081787,0.04626274481,553.0081787,0.0453732349,553.0081787,0.04568074271,
551.9585571,-0.0002834623738,551.9585571,0.04877050221,551.9585571,0.04812670872,551.9585571,0.04723251238,551.9585571,0.04827326909,551.9585571,0.04697821662,551.9585571,0.04600176215,551.9585571,0.04672778398,
551.0586548,-0.0003851676884,551.0586548,0.04868147895,551.0586548,0.04761346057,551.0586548,0.04696549475,551.0586548,0.04772046581,551.0586548,0.04665713757,551.0586548,0.04658655822,551.0586548,0.04630836099,
550.0084839,3.864947212E-5,550.0084839,0.04891131073,550.0084839,0.04876239225,550.0084839,0.04746353999,550.0084839,0.04816780612,550.0084839,0.04752583057,550.0084839,0.04730512947,550.0084839,0.04723713174,
548.9580688,-8.463886479E-5,548.9580688,0.0497059226,548.9580688,0.04943517596,548.9580688,0.04803061858,548.9580688,0.04825593904,548.9580688,0.04787364975,548.9580688,0.04698977992,548.9580688,0.04704980925,
548.0575562,-0.0002452779445,548.0575562,0.04959947243,548.0575562,0.04943700135,548.0575562,0.04869943112,548.0575562,0.04887811095,548.0575562,0.04800549522,548.0575562,0.04721075296,548.0575562,0.04737839475,
547.0066528,9.73680435E-5,547.0066528,0.05127260461,547.0066528,0.05069813877,547.0066528,0.04966435954,547.0066528,0.04998531938,547.0066528,0.04833573103,547.0066528,0.04798815027,547.0066528,0.04815739393,
545.9555054,0.0001225096785,545.9555054,0.05156583712,545.9555054,0.05076636374,545.9555054,0.04971175641,545.9555054,0.05057856068,545.9555054,0.04941722006,545.9555054,0.04860524461,545.9555054,0.04845107719,
545.0543823,0.0002445100108,545.0543823,0.05289717764,545.0543823,0.05145697668,545.0543823,0.0509570688,545.0543823,0.05094254389,545.0543823,0.04989474267,545.0543823,0.0492387563,545.0543823,0.04962680861,
544.0027466,-0.0004741790763,544.0027466,0.05272379518,544.0027466,0.05246670172,544.0027466,0.05134531856,544.0027466,0.05145793781,544.0027466,0.05040104315,544.0027466,0.04996751621,544.0027466,0.04936002567,
542.9508667,-9.990834224E-5,542.9508667,0.05425795168,542.9508667,0.05340544134,542.9508667,0.05226511136,542.9508667,0.05263837427,542.9508667,0.05142585561,542.9508667,0.05104757845,542.9508667,0.05069357157,
542.0490723,-0.0003523721243,542.0490723,0.054156892,542.0490723,0.05358556658,542.0490723,0.05229825154,542.0490723,0.0530371666,542.0490723,0.05149506778,542.0490723,0.05087432265,542.0490723,0.05075536296,
540.9967041,-0.0001125376075,540.9967041,0.05544003099,540.9967041,0.05450842157,540.9967041,0.05310289189,540.9967041,0.05380274355,540.9967041,0.0524174571,540.9967041,0.05177173764,540.9967041,0.05195763707,
539.9440918,-0.0004940373474,539.9440918,0.05588141456,539.9440918,0.05465838313,539.9440918,0.05371667072,539.9440918,0.05383398011,539.9440918,0.05234187469,539.9440918,0.05173852295,539.9440918,0.05205188319,
539.041687,-4.146734136E-5,539.041687,0.05657756701,539.041687,0.05563977733,539.041687,0.05392086878,539.041687,0.0541883558,539.041687,0.05317453668,539.041687,0.05242624879,539.041687,0.05267750099,
537.9885864,-0.0004555611231,537.9885864,0.05663571879,537.9885864,0.05553609878,537.9885864,0.05401788652,537.9885864,0.05459186435,537.9885864,0.05341261253,537.9885864,0.05251188949,537.9885864,0.05255778879,
536.9353027,0.0002732864814,536.9353027,0.05682789907,536.9353027,0.05595723167,536.9353027,0.05460521951,536.9353027,0.05523267761,536.9353027,0.05378235132,536.9353027,0.05268235505,536.9353027,0.05260067806,
536.0322266,0.000280098815,536.0322266,0.05771155283,536.0322266,0.0561680831,536.0322266,0.05440137535,536.0322266,0.05577335134,536.0322266,0.0538369678,536.0322266,0.05322223157,536.0322266,0.05356521532,
534.9783936,5.498527753E-5,534.9783936,0.05737848207,534.9783936,0.05612354353,534.9783936,0.05459013209,534.9783936,0.05533795804,534.9783936,0.05403096229,534.9783936,0.0533631742,534.9783936,0.05313308164,
534.0749512,-0.0004410282127,534.0749512,0.05734081939,534.0749512,0.05576664209,534.0749512,0.05447508395,534.0749512,0.0555033572,534.0749512,0.05367135257,534.0749512,0.05333510414,534.0749512,0.05330326036,
533.0206909,0.0005067026941,533.0206909,0.05763661116,533.0206909,0.05581002682,533.0206909,0.05463310704,533.0206909,0.0559774898,533.0206909,0.05438705534,533.0206909,0.05313264206,533.0206909,0.05369733647,
531.9661865,0.0002734418958,531.9661865,0.0573739931,531.9661865,0.05527339503,531.9661865,0.05443910882,531.9661865,0.05524193868,531.9661865,0.05369592831,531.9661865,0.05318867043,531.9661865,0.05352802575,
531.0620728,-0.0001552362955,531.0620728,0.05665311962,531.0620728,0.0547557734,531.0620728,0.05368872359,531.0620728,0.05447417498,531.0620728,0.0529294014,531.0620728,0.05285065994,531.0620728,0.0526249595,
530.0071411,0.000363824307,530.0071411,0.05640580505,530.0071411,0.05424349383,530.0071411,0.05341361091,530.0071411,0.05420055613,530.0071411,0.05312319472,530.0071411,0.05299411342,530.0071411,0.05275445431,
528.9519043,0.0001107801872,528.9519043,0.05523529276,528.9519043,0.05315063521,528.9519043,0.05263255909,528.9519043,0.05389880016,528.9519043,0.05231069028,528.9519043,0.05193070695,528.9519043,0.0523888059,
528.0471802,3.590532287E-5,528.0471802,0.05510214716,528.0471802,0.05303204805,528.0471802,0.05188630521,528.0471802,0.05343998596,528.0471802,0.0520950444,528.0471802,0.05152240768,528.0471802,0.05205848068,
526.9915161,-0.0002662332263,526.9915161,0.05384578928,526.9915161,0.0522496067,526.9915161,0.05131997168,526.9915161,0.05264412984,526.9915161,0.05154356733,526.9915161,0.05084629729,526.9915161,0.05141306296,
525.9355469,-0.0001086557022,525.9355469,0.05332205072,525.9355469,0.05141897872,525.9355469,0.05097733065,525.9355469,0.05274451897,525.9355469,0.05144129694,525.9355469,0.05063629523,525.9355469,0.05145770684,
525.0302734,-0.0004489411949,525.0302734,0.05164125189,525.0302734,0.05029090494,525.0302734,0.04973976687,525.0302734,0.05135094002,525.0302734,0.0500812009,525.0302734,0.04978348315,525.0302734,0.05030029267,
523.9738159,-0.0003329729661,523.9738159,0.05056105182,523.9738159,0.04900738969,523.9738159,0.04921489581,523.9738159,0.05037429929,523.9738159,0.04975279793,523.9738159,0.04905596003,523.9738159,0.04988094792,
523.0681152,-0.0001386231161,523.0681152,0.05028111115,523.0681152,0.04879671335,523.0681152,0.04863350093,523.0681152,0.05061087385,523.0681152,0.04877936468,523.0681152,0.04878072441,523.0681152,0.04942464456,
522.0112915,8.046103903E-5,522.0112915,0.04952359572,522.0112915,0.04758818448,522.0112915,0.04780417308,522.0112915,0.05019573122,522.0112915,0.04840867966,522.0112915,0.04854496941,522.0112915,0.04886399955,
520.9541626,-0.0004236501409,520.9541626,0.04777296633,520.9541626,0.04643745348,520.9541626,0.04655171931,520.9541626,0.04844392836,520.9541626,0.04784746468,520.9541626,0.04740582407,520.9541626,0.04836070165,
520.0478516,-2.153659079E-5,520.0478516,0.04687589034,520.0478516,0.04568160698,520.0478516,0.04656658694,520.0478516,0.04781365395,520.0478516,0.04690296948,520.0478516,0.04702205956,520.0478516,0.04777619988,
518.9902954,6.689449219E-5,518.9902954,0.04618405178,518.9902954,0.04454319179,518.9902954,0.04529292509,518.9902954,0.04760444909,518.9902954,0.0464530699,518.9902954,0.04590769485,518.9902954,0.04650334269,
517.9324951,-0.0002199232695,517.9324951,0.04454519972,517.9324951,0.04389062524,517.9324951,0.04448379576,517.9324951,0.04614524543,517.9324951,0.04526341707,517.9324951,0.04521429539,517.9324951,0.04592849687,
517.0255737,0.0003698349465,517.0255737,0.04386768863,517.0255737,0.04363103583,517.0255737,0.04419593886,517.0255737,0.04613200203,517.0255737,0.04561500996,517.0255737,0.0455015637,517.0255737,0.04581514373,
515.9672852,-0.0002570233773,515.9672852,0.04275852069,515.9672852,0.04247460142,515.9672852,0.04315468669,515.9672852,0.04514765367,515.9672852,0.04469328374,515.9672852,0.04445919394,515.9672852,0.04506764188,
515.0600586,-0.000118334523,515.0600586,0.04151795059,515.0600586,0.04142704234,515.0600586,0.04210224003,515.0600586,0.04442784935,515.0600586,0.04377734661,515.0600586,0.04337923601,515.0600586,0.04403722286,
514.0012817,-0.0001841137419,514.0012817,0.04098015651,514.0012817,0.04083222896,514.0012817,0.04219871014,514.0012817,0.04392751306,514.0012817,0.04323786497,514.0012817,0.04321904853,514.0012817,0.04373926669,
512.9423218,-0.0002854801423,512.9423218,0.04066848382,512.9423218,0.04001833126,512.9423218,0.04136815667,512.9423218,0.0433980301,512.9423218,0.04242564738,512.9423218,0.04261569679,512.9423218,0.04329042882,
512.0344849,-0.00011305519,512.0344849,0.03993783891,512.0344849,0.03967713937,512.0344849,0.041028779,512.0344849,0.04269317165,512.0344849,0.0418215394,512.0344849,0.04214305431,512.0344849,0.0427537784,
510.9750671,1.105344927E-5,510.9750671,0.03984405845,510.9750671,0.03952642158,510.9750671,0.04064389691,510.9750671,0.04268117622,510.9750671,0.04170779884,510.9750671,0.04220926389,510.9750671,0.04281488433,
510.066803,3.344595825E-5,510.066803,0.03938587382,510.066803,0.03914060071,510.066803,0.03960470855,510.066803,0.04224786535,510.066803,0.0416014418,510.066803,0.04130389914,510.066803,0.0419174321,
509.0069275,0.0002568647615,509.0069275,0.03842901066,509.0069275,0.03827906027,509.0069275,0.03886647895,509.0069275,0.04134557769,509.0069275,0.04042510316,509.0069275,0.04030096531,509.0069275,0.0413688384,
507.9468384,0.0002672253759,507.9468384,0.03774246573,507.9468384,0.03808926046,507.9468384,0.03894841671,507.9468384,0.04113704711,507.9468384,0.04060379043,507.9468384,0.04058974981,507.9468384,0.04105632007,
507.0379639,0.0005868169828,507.0379639,0.0374186039,507.0379639,0.0380991511,507.0379639,0.03902750462,507.0379639,0.0411894694,507.0379639,0.04046348855,507.0379639,0.04046681151,507.0379639,0.04107746109,
505.977417,0.0002686500084,505.977417,0.03710330278,505.977417,0.03738618642,505.977417,0.03863850981,505.977417,0.04041314125,505.977417,0.03997320309,505.977417,0.03951476887,505.977417,0.04044538736,
505.0682068,0.0002291771671,505.0682068,0.03621444479,505.0682068,0.0369005464,505.0682068,0.03781088814,505.0682068,0.04007944837,505.0682068,0.03904294223,505.0682068,0.03944091871,505.0682068,0.04016260803,
504.0072021,-0.0002633875119,504.0072021,0.03570554405,504.0072021,0.03659344837,504.0072021,0.03723059222,504.0072021,0.03989419341,504.0072021,0.03886121511,504.0072021,0.03902387992,504.0072021,0.04027429596,
502.9459839,0.0005440754467,502.9459839,0.03656424582,502.9459839,0.03719026223,502.9459839,0.03768540546,502.9459839,0.04035243392,502.9459839,0.04007450864,502.9459839,0.03948383778,502.9459839,0.04022465274,
502.0361633,-0.0003947368823,502.0361633,0.03510972485,502.0361633,0.03585806489,502.0361633,0.03681259975,502.0361633,0.03869634494,502.0361633,0.03878037259,502.0361633,0.03813685104,502.0361633,0.03916215897,
500.9744873,-0.0001279096177,500.9744873,0.03484809399,500.9744873,0.03588193655,500.9744873,0.03698994592,500.9744873,0.03895897791,500.9744873,0.03821135685,500.9744873,0.03857586905,500.9744873,0.03934344649,
500.0643005,-5.037117444E-5,500.0643005,0.03406940401,500.0643005,0.0348292999,500.0643005,0.03638039902,500.0643005,0.03872416541,500.0643005,0.03797525167,500.0643005,0.03778583929,500.0643005,0.03876010701,
499.0021973,-0.0006373623619,499.0021973,0.0345129855,499.0021973,0.03523255885,499.0021973,0.03636252508,499.0021973,0.038534455,499.0021973,0.03785624728,499.0021973,0.03751195222,499.0021973,0.03882594407,
497.9398499,-7.941089279E-5,497.9398499,0.03432289138,497.9398499,0.03536738828,497.9398499,0.03651119396,497.9398499,0.03821689636,497.9398499,0.03793310374,497.9398499,0.03736971319,497.9398499,0.03816539794,
497.0290833,-0.0004240121925,497.0290833,0.03373495117,497.0290833,0.03520709649,497.0290833,0.03579956293,497.0290833,0.0377936922,497.0290833,0.03789878264,497.0290833,0.03760565445,497.0290833,0.03809903935,
495.9663086,-7.677099347E-5,495.9663086,0.03324143961,495.9663086,0.03475758806,495.9663086,0.03600658849,495.9663086,0.03816144168,495.9663086,0.03792705759,495.9663086,0.0372504741,495.9663086,0.03828129545,
495.0551758,0.0001958197245,495.0551758,0.03322886303,495.0551758,0.03523174301,495.0551758,0.0366224274,495.0551758,0.03797824681,495.0551758,0.03767964616,495.0551758,0.0376098901,495.0551758,0.03853555769,
493.9919434,-0.0002180604206,493.9919434,0.03355797753,493.9919434,0.03546897322,493.9919434,0.03678033873,493.9919434,0.03827606514,493.9919434,0.03796567768,493.9919434,0.03731692955,493.9919434,0.03881085664,
492.9284973,-0.00063043501,492.9284973,0.03304757178,492.9284973,0.034411259,492.9284973,0.03613606095,492.9284973,0.03763162717,492.9284973,0.03719359264,492.9284973,0.03738813475,492.9284973,0.03824734315,
492.0167847,0.0002219512244,492.0167847,0.03385792673,492.0167847,0.03523519635,492.0167847,0.03641263023,492.0167847,0.03818411008,492.0167847,0.03775311261,492.0167847,0.03772583604,492.0167847,0.03862566128,
490.9529114,-0.0002417076757,490.9529114,0.03317912668,490.9529114,0.03467759117,490.9529114,0.03580569103,490.9529114,0.03760554269,490.9529114,0.03745266423,490.9529114,0.0372908935,490.9529114,0.03838808835,
490.0408325,-0.0001643965516,490.0408325,0.0330154784,490.0408325,0.03493171558,490.0408325,0.03612936661,490.0408325,0.0373759456,490.0408325,0.0371373333,490.0408325,0.03697793931,490.0408325,0.03783755004,
488.976532,-0.0005545891472,488.976532,0.03299179301,488.976532,0.03512549773,488.976532,0.03609324619,488.976532,0.03696223721,488.976532,0.03725199774,488.976532,0.03697557002,488.976532,0.03792067617,
488.0640869,-0.000498950074,488.0640869,0.03305475041,488.0640869,0.03504551575,488.0640869,0.03592843935,488.0640869,0.03695085272,488.0640869,0.03686247393,488.0640869,0.03733963892,488.0640869,0.03761392832,
486.9993286,-6.548656529E-5,486.9993286,0.03382736817,486.9993286,0.03571074456,486.9993286,0.0366115272,486.9993286,0.0372062549,486.9993286,0.0378725715,486.9993286,0.03790530935,486.9993286,0.03813298047,
485.9343567,-0.0001864424848,485.9343567,0.03355839476,485.9343567,0.03553526849,485.9343567,0.03636489064,485.9343567,0.03704770654,485.9343567,0.03776703402,485.9343567,0.03749919683,485.9343567,0.03771714121,
485.0213623,5.783310553E-5,485.0213623,0.03377302736,485.0213623,0.03541487828,485.0213623,0.03663729504,485.0213623,0.03690488636,485.0213623,0.03778869286,485.0213623,0.03765838966,485.0213623,0.03822625428,
483.9559631,-0.0001426600211,483.9559631,0.03370093182,483.9559631,0.03533360735,483.9559631,0.03698690236,483.9559631,0.03722808138,483.9559631,0.03761056811,483.9559631,0.03756884858,483.9559631,0.03813159466,
483.0426025,-0.0002749254927,483.0426025,0.03379921615,483.0426025,0.0359024033,483.0426025,0.03632081673,483.0426025,0.0372942239,483.0426025,0.03811817244,483.0426025,0.03789194673,483.0426025,0.03811144456,
481.9767761,-0.0002337391488,481.9767761,0.0341380313,481.9767761,0.03592003137,481.9767761,0.03666267172,481.9767761,0.03735882044,481.9767761,0.0383840166,481.9767761,0.03809841722,481.9767761,0.03880479932,
481.0630188,-0.0001313772955,481.0630188,0.03478804603,481.0630188,0.03658316657,481.0630188,0.03692438826,481.0630188,0.03743892163,481.0630188,0.03805696219,481.0630188,0.03805196285,481.0630188,0.03863310441,
479.9967957,-0.0006699812948,479.9967957,0.03458975628,479.9967957,0.03648256138,479.9967957,0.0368677713,479.9967957,0.03770203516,479.9967957,0.03855487704,479.9967957,0.03852036595,479.9967957,0.03893190995,
478.9303284,-0.0003376288514,478.9303284,0.03510762006,478.9303284,0.0368020907,478.9303284,0.03789030761,478.9303284,0.03775681183,478.9303284,0.03884638101,478.9303284,0.03889252618,478.9303284,0.03888567537,
478.0160217,-0.0007850327529,478.0160217,0.03561564907,478.0160217,0.03660406545,478.0160217,0.03738909215,478.0160217,0.03750712425,478.0160217,0.0384571515,478.0160217,0.03842745349,478.0160217,0.03924619034,
476.9491577,-0.0002646810026,476.9491577,0.03638920933,476.9491577,0.03790734336,476.9491577,0.0383018218,476.9491577,0.03834949061,476.9491577,0.03982067853,476.9491577,0.03966052085,476.9491577,0.0402662009,
476.0344849,-6.538303569E-5,476.0344849,0.03682364523,476.0344849,0.03833670914,476.0344849,0.03933633119,476.0344849,0.03906800598,476.0344849,0.03973157331,476.0344849,0.03995248303,476.0344849,0.04062519222,
474.9671936,0.0003583578509,474.9671936,0.03769850731,474.9671936,0.03940477967,474.9671936,0.04007320106,474.9671936,0.0395867303,474.9671936,0.04065160081,474.9671936,0.04053680226,474.9671936,0.0411006771,
474.0521851,0.0007789338706,474.0521851,0.03863327205,474.0521851,0.03993171081,474.0521851,0.04077817127,474.0521851,0.04000081867,474.0521851,0.04155597463,474.0521851,0.04138262197,474.0521851,0.0412626192,
472.9844666,-0.0002664401836,472.9844666,0.03888927028,472.9844666,0.03999877349,472.9844666,0.04083194211,472.9844666,0.0405109413,472.9844666,0.04173621163,472.9844666,0.04139927775,472.9844666,0.04197602347,
472.0690918,0.0003478136787,472.0690918,0.0391860418,472.0690918,0.04082705081,472.0690918,0.04180583358,472.0690918,0.04126122594,472.0690918,0.04248119518,472.0690918,0.04208119214,472.0690918,0.04283613712,
471.000946,0.0001724347821,471.000946,0.0403207317,471.000946,0.04149473831,471.000946,0.04222084582,471.000946,0.04229608551,471.000946,0.04297929257,471.000946,0.04292054102,471.000946,0.04318610951,
469.9326172,0.0002428523876,469.9326172,0.04144432768,469.9326172,0.04301290214,469.9326172,0.04346337542,469.9326172,0.04290345311,469.9326172,0.04402903095,469.9326172,0.04404435679,469.9326172,0.04441681132,
469.0166931,-1.252862785E-5,469.0166931,0.0424172841,469.0166931,0.04387487471,469.0166931,0.04432044923,469.0166931,0.04445735738,469.0166931,0.04479265586,469.0166931,0.04519611225,469.0166931,0.04488633573,
467.947937,-0.0001667253964,467.947937,0.04345810786,467.947937,0.0443366766,467.947937,0.0453896746,467.947937,0.0444620885,467.947937,0.04548434541,467.947937,0.04557544738,467.947937,0.04516603798,
467.0316772,3.171146818E-5,467.0316772,0.0450533703,467.0316772,0.04584278911,467.0316772,0.04669659585,467.0316772,0.04596058279,467.0316772,0.04686236754,467.0316772,0.04659010097,467.0316772,0.04636463523,
465.9624939,0.0003097842855,465.9624939,0.04672268406,465.9624939,0.04736358672,465.9624939,0.04799633101,465.9624939,0.04682214558,465.9624939,0.04763295874,465.9624939,0.04764300957,465.9624939,0.04794975743,
465.0458679,-9.426646284E-5,465.0458679,0.04744012281,465.0458679,0.04765794426,465.0458679,0.04796207324,465.0458679,0.04785154015,465.0458679,0.04888375849,465.0458679,0.04829800501,465.0458679,0.04845075682,
463.9762878,9.550383402E-5,463.9762878,0.04913668334,463.9762878,0.0498598665,463.9762878,0.04972627014,463.9762878,0.04973480105,463.9762878,0.05040784553,463.9762878,0.04973718151,463.9762878,0.04979347065,
463.0593262,8.928988245E-5,463.0593262,0.05121283606,463.0593262,0.05152223259,463.0593262,0.05172997713,463.0593262,0.05115065724,463.0593262,0.0511319302,463.0593262,0.05078573897,463.0593262,0.05125661194,
461.9893188,2.391929411E-5,461.9893188,0.05308651179,461.9893188,0.05391632393,461.9893188,0.05386105552,461.9893188,0.05241471156,461.9893188,0.05316225067,461.9893188,0.05267314613,461.9893188,0.05312696844,
461.0720215,-8.225781494E-5,461.0720215,0.05535580963,461.0720215,0.05475389585,461.0720215,0.05489962548,461.0720215,0.05405925214,461.0720215,0.05451540649,461.0720215,0.05452106893,461.0720215,0.05392482504,
460.0016174,2.487712845E-5,460.0016174,0.05767365173,460.0016174,0.05703755096,460.0016174,0.0568484962,460.0016174,0.05577559024,460.0016174,0.05627058819,460.0016174,0.05565181002,460.0016174,0.05574521422,
458.9309998,-0.0002388617868,458.9309998,0.06017126516,458.9309998,0.0598051101,458.9309998,0.05871009827,458.9309998,0.05778612196,458.9309998,0.05902645737,458.9309998,0.05789894611,458.9309998,0.05776920542,
458.0131531,-0.0004491997825,458.0131531,0.06278121471,458.0131531,0.06247394904,458.0131531,0.06160078943,458.0131531,0.06081670895,458.0131531,0.06065502018,458.0131531,0.06009286642,458.0131531,0.05998990312,
456.9421387,-0.000271407218,456.9421387,0.06603436917,456.9421387,0.06530012935,456.9421387,0.0641785562,456.9421387,0.06278519332,456.9421387,0.06345095485,456.9421387,0.06228122488,456.9421387,0.06196920574,
456.0239563,0.0002724317019,456.0239563,0.06930338591,456.0239563,0.06770816445,456.0239563,0.06673628092,456.0239563,0.06546873599,456.0239563,0.0651153475,456.0239563,0.0644268617,456.0239563,0.06418401748,
454.9525452,-0.0001062230222,454.9525452,0.0723567158,454.9525452,0.07060186565,454.9525452,0.06961066276,454.9525452,0.06794756651,454.9525452,0.06712001562,454.9525452,0.06645929068,454.9525452,0.06634880602,
454.0340271,0.0001985648705,454.0340271,0.0755173564,454.0340271,0.0729278475,454.0340271,0.07153566182,454.0340271,0.06975389272,454.0340271,0.06951872259,454.0340271,0.06856045127,454.0340271,0.06799067557,
452.9622192,0.0002502340649,452.9622192,0.07942548394,452.9622192,0.07701989263,452.9622192,0.07499913871,452.9622192,0.07304715365,452.9622192,0.07281640917,452.9622192,0.0721777454,452.9622192,0.07119774073,
452.043335,0.0001143015907,452.043335,0.08277158439,452.043335,0.08059117198,452.043335,0.07814213634,452.043335,0.07587937266,452.043335,0.07583796978,452.043335,0.07476732135,452.043335,0.07383604348,
450.9711304,-7.382050535E-5,450.9711304,0.08761671931,450.9711304,0.0840959698,450.9711304,0.08140325546,450.9711304,0.07983043045,450.9711304,0.0794050917,450.9711304,0.0776008144,450.9711304,0.07662570477,
450.0519104,-0.0004769199877,450.0519104,0.09090354294,450.0519104,0.08745110035,450.0519104,0.08508382738,450.0519104,0.0826780349,450.0519104,0.08165432513,450.0519104,0.08056954294,450.0519104,0.07918215543,
448.9793091,-2.805948316E-5,448.9793091,0.09552853554,448.9793091,0.09266859293,448.9793091,0.08868227899,448.9793091,0.0865464285,448.9793091,0.08581415564,448.9793091,0.08435545862,448.9793091,0.08334052563,
448.0597534,0.0005566978944,448.0597534,0.1006029621,448.0597534,0.09597797692,448.0597534,0.09286371619,448.0597534,0.08982603252,448.0597534,0.08949161321,448.0597534,0.08809234947,448.0597534,0.08719304949,
446.9867554,1.63602399E-5,446.9867554,0.1068625301,446.9867554,0.101826258,446.9867554,0.0979500562,446.9867554,0.09509415179,446.9867554,0.09431217611,446.9867554,0.09276425838,446.9867554,0.09160363674,
446.0668945,-8.381067892E-5,446.0668945,0.1116707101,446.0668945,0.1070003808,446.0668945,0.1027728394,446.0668945,0.09926312417,446.0668945,0.09852856398,446.0668945,0.09641017765,446.0668945,0.09552969784,
444.9934998,3.564644067E-5,444.9934998,0.1181955338,444.9934998,0.1137011498,444.9934998,0.1093270183,444.9934998,0.1056586578,444.9934998,0.1037638858,444.9934998,0.1020625085,444.9934998,0.1003572941,
444.0732727,-5.316652459E-5,444.0732727,0.1245816574,444.0732727,0.1184876785,444.0732727,0.1129963771,444.0732727,0.1093845889,444.0732727,0.1084480658,444.0732727,0.1061009988,444.0732727,0.105051063,
442.9994812,0.0001079320136,442.9994812,0.1327406019,442.9994812,0.1262056828,442.9994812,0.1212061569,442.9994812,0.117061682,442.9994812,0.114884086,442.9994812,0.1128078699,442.9994812,0.1111545786,
441.9255066,5.46487172E-5,441.9255066,0.1424190551,441.9255066,0.1364864707,441.9255066,0.1299147308,441.9255066,0.1246220767,441.9255066,0.1229456812,441.9255066,0.1209775582,441.9255066,0.1201204732,
441.0047607,0.0005661066389,441.0047607,0.1515152305,441.0047607,0.1438810378,441.0047607,0.1361655593,441.0047607,0.1324771345,441.0047607,0.1293609291,441.0047607,0.1267194003,441.0047607,0.1257896721,
439.9303894,0.0001933335589,439.9303894,0.1640521586,439.9303894,0.1548511982,439.9303894,0.1469640285,439.9303894,0.1424824446,439.9303894,0.1391011029,439.9303894,0.1364284456,439.9303894,0.1345765144,
439.0093384,-0.0002002076944,439.0093384,0.1733378172,439.0093384,0.1646304131,439.0093384,0.1553465128,439.0093384,0.1509230435,439.0093384,0.1469363272,439.0093384,0.1442247629,439.0093384,0.1420659423,
437.9345703,1.560951932E-5,437.9345703,0.1879805624,437.9345703,0.1780872047,437.9345703,0.1693991423,437.9345703,0.1622647643,437.9345703,0.1581272483,437.9345703,0.1548790336,437.9345703,0.1531962901,
437.0131836,4.235150845E-5,437.0131836,0.2017354667,437.0131836,0.1918170899,437.0131836,0.1797690392,437.0131836,0.173871249,437.0131836,0.1695194542,437.0131836,0.1660999954,437.0131836,0.1635877937,
435.9380188,0.0002505448938,435.9380188,0.2216678709,435.9380188,0.2068697214,435.9380188,0.1968604475,435.9380188,0.1893082857,435.9380188,0.1841571182,435.9380188,0.1795920432,435.9380188,0.1769207567,
435.0163269,0.000770091021,435.0163269,0.2394951731,435.0163269,0.2238219678,435.0163269,0.2125927508,435.0163269,0.2033999115,435.0163269,0.198642239,435.0163269,0.1936079413,435.0163269,0.1905507594,
433.9407959,0.0001927638077,433.9407959,0.2613447905,433.9407959,0.2436306477,433.9407959,0.230644241,433.9407959,0.22027044,433.9407959,0.2137266397,433.9407959,0.209139064,433.9407959,0.2059374601,
433.0187378,0.0001631899213,433.0187378,0.2795790732,433.0187378,0.26240924,433.0187378,0.245049119,433.0187378,0.2361593843,433.0187378,0.2294399142,433.0187378,0.2224494815,433.0187378,0.2190086842,
431.9428406,-0.0002096774842,431.9428406,0.3059408367,431.9428406,0.2834715545,431.9428406,0.2664014995,431.9428406,0.2552365065,431.9428406,0.2491520345,431.9428406,0.2413145155,431.9428406,0.2384029329,
431.0204773,3.631953223E-5,431.0204773,0.3302419782,431.0204773,0.308806479,431.0204773,0.2885455191,431.0204773,0.2787617445,431.0204773,0.2684411407,431.0204773,0.2628997266,431.0204773,0.2596870959,
429.9441833,0.000149128784,429.9441833,0.3577766716,429.9441833,0.3341849446,429.9441833,0.3133341372,429.9441833,0.2990373671,429.9441833,0.290212065,429.9441833,0.281708926,429.9441833,0.2791900635,
429.0214844,-0.0005184969632,429.0214844,0.3820182085,429.0214844,0.3562161624,429.0214844,0.3348902464,429.0214844,0.3176663816,429.0214844,0.3097068369,429.0214844,0.3028683066,429.0214844,0.297400713,
427.9448242,0.0001072847008,427.9448242,0.4106723666,427.9448242,0.3815980554,427.9448242,0.3587124944,427.9448242,0.3418085575,427.9448242,0.3325310349,427.9448242,0.3235346675,427.9448242,0.3184865415,
427.0217896,0.0002647388028,427.0217896,0.4325833619,427.0217896,0.4018752575,427.0217896,0.3770029247,427.0217896,0.3608042002,427.0217896,0.3493245542,427.0217896,0.3430130184,427.0217896,0.3353343606,
425.9447632,0.0001123078473,425.9447632,0.4621134102,425.9447632,0.4306900799,425.9447632,0.4025082588,425.9447632,0.3846451342,425.9447632,0.3751710057,425.9447632,0.3680764139,425.9447632,0.3601216078,
