baseline,,bm3,,bm4,,bm5,,bm3_Prediluted,,bm3_Prediluted_10mMLauric_ul_05,,bm3_Prediluted_10mMLauric_ul_10,,bm3_Prediluted_10mMLauric_ul_20,,bm3_Prediluted_10mMLauric_ul_30,,bm3_Prediluted_10mMLauric_ul_30,,bm3_Prediluted_10mMLauric_ul_30,,bm3_Prediluted_10mMLauric_ul_70,,bm3_Prediluted_10mMLauric_ul_70,,bm3_Prediluted_10mMLauric_ul_120,,bm3_Prediluted_10mMLauric_ul_170,,bm3_Prediluted_10mMLauric_ul_220,,bm3_Prediluted_10mMLauric_ul_220,,bm3_Prediluted_10mMLauric_ul_220,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
587.9432983,-0.0004322875466,587.9432983,0.0458766818,587.9432983,0.04249543697,587.9432983,0.03142183647,587.9432983,0.02935464308,587.9432983,0.03023497015,587.9432983,0.03116397373,587.9432983,0.03767270222,587.9432983,0.1208618432,587.9432983,0.310123086,587.9432983,0.03944213688,587.9432983,0.0464139767,587.9432983,0.05670989677,587.9432983,0.0352419056,587.9432983,0.159927398,587.9432983,0.05032206327,587.9432983,0.08874156326,587.9432983,0.2395569533,
587.0512695,-0.0004142367397,587.0512695,0.04806583747,587.0512695,0.04444413632,587.0512695,0.03356768191,587.0512695,0.03133710846,587.0512695,0.03163973242,587.0512695,0.0330108963,587.0512695,0.0394969061,587.0512695,0.1314973384,587.0512695,0.3220675588,587.0512695,0.04160967469,587.0512695,0.04824000224,587.0512695,0.05722057819,587.0512695,0.0362309888,587.0512695,0.1626113057,587.0512695,0.05275045335,587.0512695,0.09150376171,587.0512695,0.2404067665,
586.010376,1.58683888E-5,586.010376,0.04996478558,586.010376,0.04759742692,586.010376,0.036180567,586.010376,0.0339512378,586.010376,0.03435866535,586.010376,0.03473529592,586.010376,0.04183402285,586.010376,0.1240823418,586.010376,0.3330715597,586.010376,0.04318144917,586.010376,0.04879732057,586.010376,0.06004694104,586.010376,0.03839394078,586.010376,0.1629076153,586.010376,0.05395841226,586.010376,0.0923294574,586.010376,0.240964964,
584.9692383,0.0003570624685,584.9692383,0.05300669,584.9692383,0.05087991059,584.9692383,0.03840887547,584.9692383,0.03655872494,584.9692383,0.03688825667,584.9692383,0.03743942827,584.9692383,0.04447725788,584.9692383,0.1266983002,584.9692383,0.334625721,584.9692383,0.04537809268,584.9692383,0.0526355952,584.9692383,0.0629010573,584.9692383,0.04054134712,584.9692383,0.1675358862,584.9692383,0.05574651062,584.9692383,0.0934420675,584.9692383,0.2410982996,
583.9277954,4.297091891E-6,583.9277954,0.05640674755,583.9277954,0.0539258793,583.9277954,0.04092932492,583.9277954,0.03958182409,583.9277954,0.03922644258,583.9277954,0.04018160328,583.9277954,0.04741197452,583.9277954,0.1366416365,583.9277954,0.3482877016,583.9277954,0.04748312011,583.9277954,0.05414161459,583.9277954,0.06393516809,583.9277954,0.04228101671,583.9277954,0.1695863008,583.9277954,0.0575289987,583.9277954,0.09367591143,583.9277954,0.2392818779,
583.0349121,-5.865364437E-5,583.0349121,0.0573839508,583.0349121,0.05617618561,583.0349121,0.04308253154,583.0349121,0.04082534462,583.0349121,0.04100519419,583.0349121,0.04233337939,583.0349121,0.04885267466,583.0349121,0.1342052519,583.0349121,0.3311928511,583.0349121,0.04990696535,583.0349121,0.05603305995,583.0349121,0.06496973336,583.0349121,0.04350875318,583.0349121,0.1701304764,583.0349121,0.05921916664,583.0349121,0.09497514367,583.0349121,0.2522906959,
581.9929199,-0.0001048255217,581.9929199,0.06110376492,581.9929199,0.05931957066,581.9929199,0.04634384066,581.9929199,0.04428269714,581.9929199,0.04433656111,581.9929199,0.04507958889,581.9929199,0.0516230315,581.9929199,0.1363076419,581.9929199,0.3289971948,581.9929199,0.05227863044,581.9929199,0.05758074671,581.9929199,0.06412316859,581.9929199,0.04559804499,581.9929199,0.1739743352,581.9929199,0.06127468124,581.9929199,0.09777718037,581.9929199,0.2117555588,
580.9506836,-6.486539496E-5,580.9506836,0.06458695233,580.9506836,0.06220420823,580.9506836,0.04848016426,580.9506836,0.04684607685,580.9506836,0.04741965234,580.9506836,0.04751627147,580.9506836,0.05408889428,580.9506836,0.1428487599,580.9506836,0.3553321064,580.9506836,0.05452606082,580.9506836,0.06017614156,580.9506836,0.06961072236,580.9506836,0.04743561894,580.9506836,0.1731309444,580.9506836,0.06248022616,580.9506836,0.09809768945,580.9506836,0.2563740313,
580.0571289,-0.0006822838332,580.0571289,0.06778589636,580.0571289,0.06566940993,580.0571289,0.05233968422,580.0571289,0.05021636188,580.0571289,0.05039313436,580.0571289,0.05098684877,580.0571289,0.05642455071,580.0571289,0.1463198811,580.0571289,0.3330951333,580.0571289,0.05713222921,580.0571289,0.06269083172,580.0571289,0.07211001962,580.0571289,0.04972008616,580.0571289,0.1760195345,580.0571289,0.06551457196,580.0571289,0.09949876368,580.0571289,0.2516523898,
579.0144043,-0.0003601832723,579.0144043,0.07139454782,579.0144043,0.06963536888,579.0144043,0.0557685867,579.0144043,0.0535877347,579.0144043,0.05368254334,579.0144043,0.05418642238,579.0144043,0.06010229141,579.0144043,0.1363566518,579.0144043,0.3637165129,579.0144043,0.06036005169,579.0144043,0.06588753313,579.0144043,0.07321677357,579.0144043,0.05299797654,579.0144043,0.1783788502,579.0144043,0.06779518723,579.0144043,0.1010976732,579.0144043,0.2557724118,
577.9713745,-0.0006143053179,577.9713745,0.0740160346,577.9713745,0.07223124057,577.9713745,0.05852742121,577.9713745,0.05634770915,577.9713745,0.05633680522,577.9713745,0.05642805994,577.9713745,0.06226025149,577.9713745,0.1304691136,577.9713745,0.3639290929,577.9713745,0.06242041662,577.9713745,0.06799609214,577.9713745,0.07628701627,577.9713745,0.05479588732,577.9713745,0.179151237,577.9713745,0.06922152638,577.9713745,0.1023072004,577.9713745,0.2531538606,
576.9281006,-0.0004053920857,576.9281006,0.07775079459,576.9281006,0.07536131144,576.9281006,0.06177628785,576.9281006,0.059721075,576.9281006,0.05937334523,576.9281006,0.05979028717,576.9281006,0.06560434401,576.9281006,0.1529411674,576.9281006,0.3556288481,576.9281006,0.06540279835,576.9281006,0.07089963555,576.9281006,0.07531952858,576.9281006,0.05755373463,576.9281006,0.1832370907,576.9281006,0.0720892027,576.9281006,0.1040325686,576.9281006,0.2567008734,
576.0336304,-0.0003407844633,576.0336304,0.07949103415,576.0336304,0.0770881772,576.0336304,0.06316916645,576.0336304,0.06167280674,576.0336304,0.06100574508,576.0336304,0.06071515009,576.0336304,0.06724067032,576.0336304,0.1427165717,576.0336304,0.337030679,576.0336304,0.06649531424,576.0336304,0.07164450735,576.0336304,0.07904870063,576.0336304,0.0583341606,576.0336304,0.1819031686,576.0336304,0.073369205,576.0336304,0.103000477,576.0336304,0.2386110276,
574.9898071,-0.000372391165,574.9898071,0.0819562152,574.9898071,0.07899988443,574.9898071,0.06607565284,574.9898071,0.06382418424,574.9898071,0.0630703792,574.9898071,0.06347596645,574.9898071,0.06904566288,574.9898071,0.1427159607,574.9898071,0.3496747017,574.9898071,0.06832980365,574.9898071,0.07330606878,574.9898071,0.08179455996,574.9898071,0.0603894107,574.9898071,0.1795714498,574.9898071,0.07454583049,574.9898071,0.1062523946,574.9898071,0.2443839014,
573.9457397,-0.0005961586721,573.9457397,0.08509667963,573.9457397,0.08213607222,573.9457397,0.06871367991,573.9457397,0.06648478657,573.9457397,0.06594851613,573.9457397,0.06584472954,573.9457397,0.07242503762,573.9457397,0.1569394916,573.9457397,0.3063336015,573.9457397,0.07085663825,573.9457397,0.08087560534,573.9457397,0.0840594992,573.9457397,0.06253672391,573.9457397,0.1858741492,573.9457397,0.07684189826,573.9457397,0.1066946462,573.9457397,0.2675814927,
573.0506592,-3.654944885E-5,573.0506592,0.08655167371,573.0506592,0.0843783468,573.0506592,0.07018987089,573.0506592,0.06802636385,573.0506592,0.06752287596,573.0506592,0.06757812947,573.0506592,0.07308930159,573.0506592,0.1576602459,573.0506592,0.3448966742,573.0506592,0.07237047702,573.0506592,0.07204272598,573.0506592,0.08469248563,573.0506592,0.06424257159,573.0506592,0.1883295327,573.0506592,0.07847368717,573.0506592,0.1075382829,573.0506592,0.2710380852,
572.0060425,0.0002781561343,572.0060425,0.08821053803,572.0060425,0.08573335409,572.0060425,0.07182240486,572.0060425,0.06985494494,572.0060425,0.06895872951,572.0060425,0.06939199567,572.0060425,0.07470324636,572.0060425,0.1606293768,572.0060425,0.3576254547,572.0060425,0.0737003535,572.0060425,0.07031278312,572.0060425,0.08604345471,572.0060425,0.06524859369,572.0060425,0.184151262,572.0060425,0.08024276793,572.0060425,0.1111066639,572.0060425,0.2392227799,
570.9612427,2.389340625E-5,570.9612427,0.08968346566,570.9612427,0.08739113808,570.9612427,0.07309919596,570.9612427,0.07087309659,570.9612427,0.07024911791,570.9612427,0.07012357563,570.9612427,0.07565201074,570.9612427,0.1605769247,570.9612427,0.3609409928,570.9612427,0.0751254186,570.9612427,0.07345662266,570.9612427,0.08661338687,570.9612427,0.06607752293,570.9612427,0.1856325865,570.9612427,0.08148112893,570.9612427,0.1118369475,570.9612427,0.2742786109,
570.0654297,-0.0006559725152,570.0654297,0.0896640867,570.0654297,0.08622785658,570.0654297,0.07310850918,570.0654297,0.0706224516,570.0654297,0.07040970027,570.0654297,0.07037852705,570.0654297,0.07481627911,570.0654297,0.1633167714,570.0654297,0.3561722338,570.0654297,0.07369124144,570.0654297,0.07009357959,570.0654297,0.08829142153,570.0654297,0.06581141055,570.0654297,0.1854171604,570.0654297,0.08209726214,570.0654297,0.1144565642,570.0654297,0.2678249776,
569.0200806,0.0003677363857,569.0200806,0.09070601314,569.0200806,0.08717276901,569.0200806,0.07373087108,569.0200806,0.071477063,569.0200806,0.07141899318,569.0200806,0.07133283466,569.0200806,0.07652451843,569.0200806,0.1596698761,569.0200806,0.3685903549,569.0200806,0.07474453747,569.0200806,0.07090460509,569.0200806,0.08872504532,569.0200806,0.06742104143,569.0200806,0.1802800149,569.0200806,0.08363935351,569.0200806,0.1156326458,569.0200806,0.2395789772,
567.9744873,1.423730623E-6,567.9744873,0.09029395133,567.9744873,0.08604067564,567.9744873,0.07339040935,567.9744873,0.07057347894,567.9744873,0.07064163685,567.9744873,0.07014484704,567.9744873,0.07557615638,567.9744873,0.1663841158,567.9744873,0.3425110579,567.9744873,0.07470367849,567.9744873,0.0705434233,567.9744873,0.08913829178,567.9744873,0.06672818959,567.9744873,0.1839630157,567.9744873,0.08324086666,567.9744873,0.1156654879,567.9744873,0.2728650272,
566.9285889,0.0002559064014,566.9285889,0.08936423808,566.9285889,0.08610691875,566.9285889,0.07286067307,566.9285889,0.07064989209,566.9285889,0.0702059418,566.9285889,0.07050865144,566.9285889,0.07564745098,566.9285889,0.1640119702,566.9285889,0.345334053,566.9285889,0.07448999584,566.9285889,0.07084813714,566.9285889,0.08951368928,566.9285889,0.0672391355,566.9285889,0.1831065714,566.9285889,0.08335705101,566.9285889,0.1156675816,566.9285889,0.2808696926,
566.0319214,0.0001351975661,566.0319214,0.08816423267,566.0319214,0.08492396027,566.0319214,0.07211588323,566.0319214,0.07000005245,566.0319214,0.0695187822,566.0319214,0.06943885982,566.0319214,0.07433778793,566.0319214,0.1647780836,566.0319214,0.3069552183,566.0319214,0.07343032211,566.0319214,0.07023685426,566.0319214,0.08943715692,566.0319214,0.06640122831,566.0319214,0.1847981215,566.0319214,0.08194777369,566.0319214,0.1147027239,566.0319214,0.2764821053,
564.9855347,0.0003705603594,564.9855347,0.08672535419,564.9855347,0.08406549692,564.9855347,0.07217267156,564.9855347,0.06896073371,564.9855347,0.06937356293,564.9855347,0.06904942542,564.9855347,0.07349669188,564.9855347,0.1649882048,564.9855347,0.3308422565,564.9855347,0.07268945128,564.9855347,0.06986606866,564.9855347,0.0882454589,564.9855347,0.06674639136,564.9855347,0.1832851619,564.9855347,0.08261425048,564.9855347,0.1147002578,564.9855347,0.26904127,
563.9389038,-0.0003652526939,563.9389038,0.08495742083,563.9389038,0.08155814558,563.9389038,0.07009245455,563.9389038,0.06748803705,563.9389038,0.06674415618,563.9389038,0.06734978408,563.9389038,0.07214048505,563.9389038,0.1609356254,563.9389038,0.3556721807,563.9389038,0.07110500336,563.9389038,0.06890275329,563.9389038,0.08708351851,563.9389038,0.06507989764,563.9389038,0.183205232,563.9389038,0.08202643692,563.9389038,0.1134215146,563.9389038,0.2652961612,
563.0415649,-9.524991765E-5,563.0415649,0.08454697579,563.0415649,0.08112400025,563.0415649,0.06900609285,563.0415649,0.06666242331,563.0415649,0.06703528017,563.0415649,0.06700187176,563.0415649,0.07190900296,563.0415649,0.1626556814,563.0415649,0.3518721759,563.0415649,0.07114043832,563.0415649,0.06876829267,563.0415649,0.08740282059,563.0415649,0.06515233964,563.0415649,0.1832263917,563.0415649,0.08170912415,563.0415649,0.1136281416,563.0415649,0.2518713772,
561.9944458,-0.001180296182,561.9944458,0.08269651234,561.9944458,0.07886303961,561.9944458,0.06713467091,561.9944458,0.06540258229,561.9944458,0.06499753892,561.9944458,0.06525082141,561.9944458,0.07027057558,561.9944458,0.1616817117,561.9944458,0.3197146058,561.9944458,0.0700962618,561.9944458,0.06723556668,561.9944458,0.08651003987,561.9944458,0.06402533501,561.9944458,0.1806681305,561.9944458,0.08071444184,561.9944458,0.1128265709,561.9944458,0.2481508106,
560.9470825,0.0002002482361,560.9470825,0.08147491515,560.9470825,0.07802866399,560.9470825,0.06685414165,560.9470825,0.06470984966,560.9470825,0.06459848583,560.9470825,0.06526571512,560.9470825,0.06996696442,560.9470825,0.1599930227,560.9470825,0.3531014323,560.9470825,0.06925784051,560.9470825,0.06750131398,560.9470825,0.08549208194,560.9470825,0.06395892054,560.9470825,0.1818640083,560.9470825,0.08097584546,560.9470825,0.1135701686,560.9470825,0.2648256421,
560.0490723,7.616319635E-5,560.0490723,0.08072466403,560.0490723,0.07695057243,560.0490723,0.06524574012,560.0490723,0.06325686723,560.0490723,0.06303727627,560.0490723,0.06366955489,560.0490723,0.06904584914,560.0490723,0.1589074433,560.0490723,0.3331113458,560.0490723,0.06881406158,560.0490723,0.06636036187,560.0490723,0.08597555012,560.0490723,0.06338658184,560.0490723,0.180322364,560.0490723,0.07977792621,560.0490723,0.1125677899,560.0490723,0.2569520772,
559.0011597,-0.0005172559177,559.0011597,0.0780422017,559.0011597,0.07507673651,559.0011597,0.06440412998,559.0011597,0.06169282645,559.0011597,0.0622093454,559.0011597,0.06224181876,559.0011597,0.06737580895,559.0011597,0.1582374275,559.0011597,0.3581274748,559.0011597,0.06742142886,559.0011597,0.06540724635,559.0011597,0.08365284652,559.0011597,0.0622530207,559.0011597,0.1741162091,559.0011597,0.07888827473,559.0011597,0.112164259,559.0011597,0.2506501973,
557.9530029,7.41696349E-5,557.9530029,0.07826626301,557.9530029,0.07467960566,557.9530029,0.06338160485,557.9530029,0.06140329316,557.9530029,0.0614685677,557.9530029,0.06169977784,557.9530029,0.06671527028,557.9530029,0.159806475,557.9530029,0.3591832519,557.9530029,0.06699082255,557.9530029,0.06528328359,557.9530029,0.08344469219,557.9530029,0.06183997914,557.9530029,0.1794092059,557.9530029,0.07907897979,557.9530029,0.1131465286,557.9530029,0.244829461,
557.0543823,-0.0002141794539,557.0543823,0.07723098993,557.0543823,0.07353425026,557.0543823,0.0631640777,557.0543823,0.06049107015,557.0543823,0.06052139029,557.0543823,0.06124469638,557.0543823,0.06657324731,557.0543823,0.1567142159,557.0543823,0.3394107521,557.0543823,0.06624025106,557.0543823,0.06492476165,557.0543823,0.08307537436,557.0543823,0.06121620163,557.0543823,0.1766212732,557.0543823,0.07871158421,557.0543823,0.11279203,557.0543823,0.2782950103,
556.0057373,-0.0005935219233,556.0057373,0.07634610683,556.0057373,0.07193303853,556.0057373,0.06152717397,556.0057373,0.05894470587,556.0057373,0.05969963223,556.0057373,0.06015232578,556.0057373,0.0655945912,556.0057373,0.1560053676,556.0057373,0.3484070301,556.0057373,0.06527338177,556.0057373,0.06387060136,556.0057373,0.08335827291,556.0057373,0.0610258542,556.0057373,0.1730874032,556.0057373,0.07792176306,556.0057373,0.112593554,556.0057373,0.273901999,
554.9568481,9.744571435E-5,554.9568481,0.07523772866,554.9568481,0.07147642225,554.9568481,0.0608725138,554.9568481,0.05882639438,554.9568481,0.05892988294,554.9568481,0.05981996655,554.9568481,0.06473382562,554.9568481,0.1566125453,554.9568481,0.3309808969,554.9568481,0.06574828178,554.9568481,0.06398855895,554.9568481,0.08197365701,554.9568481,0.06021907926,554.9568481,0.1840103418,554.9568481,0.07802851498,554.9568481,0.1133185476,554.9568481,0.2735749483,
554.0575562,-0.0004986397689,554.0575562,0.07504827529,554.0575562,0.07080910355,554.0575562,0.06033429131,554.0575562,0.05833226442,554.0575562,0.0586284101,554.0575562,0.05862378702,554.0575562,0.06432790309,554.0575562,0.1573883146,554.0575562,0.3234326541,554.0575562,0.06488871574,554.0575562,0.06343133003,554.0575562,0.08309866488,554.0575562,0.06021345779,554.0575562,0.1803062856,554.0575562,0.07724496722,554.0575562,0.1127193719,554.0575562,0.270060569,
553.0081787,-4.04320017E-5,553.0081787,0.07483039051,553.0081787,0.07070460171,553.0081787,0.06019781902,553.0081787,0.05818828195,553.0081787,0.05798993632,553.0081787,0.05901931226,553.0081787,0.06415929645,553.0081787,0.1598320603,553.0081787,0.3513007164,553.0081787,0.06481709331,553.0081787,0.06344247609,553.0081787,0.08099995553,553.0081787,0.06043995544,553.0081787,0.171147868,553.0081787,0.07730648667,553.0081787,0.1135058925,553.0081787,0.2699302733,
551.9585571,0.0001572339388,551.9585571,0.07607594132,551.9585571,0.07174144685,551.9585571,0.06113085151,551.9585571,0.05892665312,551.9585571,0.05899778381,551.9585571,0.05949068069,551.9585571,0.06480044872,551.9585571,0.1480678767,551.9585571,0.3217853606,551.9585571,0.06603433937,551.9585571,0.06431118399,551.9585571,0.08298859745,551.9585571,0.06080054119,551.9585571,0.1738182157,551.9585571,0.07802826166,551.9585571,0.1146498993,551.9585571,0.2726076543,
551.0586548,-0.0002264431823,551.0586548,0.07597744465,551.0586548,0.07129262388,551.0586548,0.06046218053,551.0586548,0.05856527761,551.0586548,0.05814376846,551.0586548,0.05894544721,551.0586548,0.06456157565,551.0586548,0.1524020135,551.0586548,0.3397470415,551.0586548,0.06555078924,551.0586548,0.06396669149,551.0586548,0.08148300648,551.0586548,0.060808938,551.0586548,0.1737965047,551.0586548,0.07756355405,551.0586548,0.1134519726,551.0586548,0.2627781928,
550.0084839,-0.0006096523721,550.0084839,0.07591997087,550.0084839,0.07160875946,550.0084839,0.06064799428,550.0084839,0.0584580265,550.0084839,0.05871131271,550.0084839,0.05906883627,550.0084839,0.06461699307,550.0084839,0.1548099667,550.0084839,0.3598223627,550.0084839,0.06613120437,550.0084839,0.06416814774,550.0084839,0.08410385996,550.0084839,0.06061540172,550.0084839,0.1732252836,550.0084839,0.07795583457,550.0084839,0.1143656075,550.0084839,0.2707336843,
548.9580688,-0.0004165125138,548.9580688,0.07704205811,548.9580688,0.07238782197,548.9580688,0.06131987274,548.9580688,0.05914105847,548.9580688,0.05928280577,548.9580688,0.05981957912,548.9580688,0.06595803797,548.9580688,0.1576392949,548.9580688,0.3560078144,548.9580688,0.06652135402,548.9580688,0.06514232606,548.9580688,0.08434360474,548.9580688,0.06138367578,548.9580688,0.1739828289,548.9580688,0.07894024253,548.9580688,0.1152219027,548.9580688,0.2747263908,
