baseline,,sample,,
Wavelength (nm),Abs,Wavelength (nm),Abs,
478.0065918,0.0001074659522,478.0065918,0.02419149131,
476.9401245,0.001060885028,476.9401245,0.02448876388,
476.0258179,-0.0001443161746,476.0258179,0.02532804385,
474.9589233,3.530989488E-5,474.9589233,0.02537834458,
474.044281,-0.0001484565437,474.044281,0.0252303388,
472.9769897,-1.387465727E-5,472.9769897,0.02644881606,
472.0619812,0.000173159875,472.0619812,0.02677910589,
470.9942627,-0.0004524063261,470.9942627,0.02715690434,
469.9263306,-0.0003136763989,469.9263306,0.02811872028,
469.0108032,-0.0001181274929,469.0108032,0.02900957689,
467.9424438,-0.0001150220123,467.9424438,0.03054707497,
467.0265503,0.0002350046125,467.0265503,0.03071512841,
465.9577942,0.0001360002789,465.9577942,0.03165409714,
465.0415344,-5.730775229E-5,465.0415344,0.03268605098,
463.9723816,0.0001171239128,463.9723816,0.03389134258,
463.0557861,3.546522566E-5,463.0557861,0.03528842703,
461.9862061,0.0001555507479,461.9862061,0.03721341863,
461.0692749,0.0009664658573,461.0692749,0.03848226741,
459.9992981,9.534848505E-5,459.9992981,0.04001603276,
458.9291077,1.278785658E-5,458.9291077,0.04191184416,
458.0116272,-0.0001458688203,458.0116272,0.04395017028,
456.94104,-4.400592388E-6,456.94104,0.04588349909,
456.0232239,0.0001507601555,456.0232239,0.04766037315,
454.95224,0.0001312358072,454.95224,0.04979422316,
454.0340576,0.000115104267,454.0340576,0.05211022124,
452.962677,0.0004718208802,452.962677,0.0549595803,
452.0441589,-2.981961188E-5,452.0441589,0.05668553337,
450.9723816,0.0002392781316,450.9723816,0.06040243804,
450.0535583,-0.0001884089725,450.0535583,0.06240433827,
448.9813538,-3.111382102E-5,448.9813538,0.06618061662,
448.0621948,-7.319934957E-5,448.0621948,0.07014505565,
446.989624,-3.598000694E-5,446.989624,0.07372424752,
446.0700989,-0.0002957758843,446.0700989,0.07780238241,
444.9971313,7.934773748E-5,444.9971313,0.08274802566,
443.9239502,0.0003583837533,443.9239502,0.08855358511,
443.0039368,-8.639876614E-5,443.0039368,0.09398971498,
441.9303589,-4.219207767E-5,441.9303589,0.1008433104,
441.0100098,0.0001637596142,441.0100098,0.1071928367,
439.9360657,5.87392351E-5,439.9360657,0.1163669974,
439.0153809,0.0001954830514,439.0153809,0.1231283918,
437.94104,-2.381443846E-5,437.94104,0.1335555762,
437.0200195,0.0002316894388,437.0200195,0.1452971697,
435.945282,-0.0002442948171,435.945282,0.157600522,
435.0239563,0.0001088900317,435.0239563,0.1697415262,
433.9488525,-0.0001769204391,433.9488525,0.1844572127,
433.0271606,-0.0008516928065,433.0271606,0.1982494295,
431.9516907,0.0002198016009,431.9516907,0.2178523988,
