baseline,,sample,,
Wavelength (nm),Abs,Wavelength (nm),Abs,
497.012146,0.0001889051055,497.012146,0.04614872858,
495.9497986,-2.945723281E-5,495.9497986,0.04561339691,
495.0390015,-1.863785769E-6,495.0390015,0.04641066492,
493.9762268,-0.0007589343586,493.9762268,0.04554273188,
493.0650635,-0.0001649140759,493.0650635,0.04589400068,
492.0018311,-4.633341086E-5,492.0018311,0.04619245976,
490.9383545,0.0002105557214,490.9383545,0.04635786638,
490.0266418,-0.0005360780633,490.0266418,0.04664067924,
488.9627686,-0.0004521477385,488.9627686,0.04619516805,
488.0506592,0.0009553362033,488.0506592,0.04687733203,
486.9863586,-0.0001518723002,486.9863586,0.04667861015,
486.0738831,-0.0003466818016,486.0738831,0.04645010084,
485.0091553,0.0002443546255,485.0091553,0.04778443649,
483.9441833,0.0003120898036,483.9441833,0.04777316749,
483.0311584,-0.0003146593517,483.0311584,0.04790639877,
481.9657593,9.137843335E-6,481.9657593,0.04816254228,
481.0523682,0.001038179966,481.0523682,0.04922153428,
479.9865417,-0.0003690288577,479.9865417,0.04857883975,
479.0728149,9.309592133E-5,479.0728149,0.04969866574,
478.0065918,0.000526347605,478.0065918,0.05043569952,
476.9401245,7.383305638E-5,476.9401245,0.05075399578,
476.0258179,-0.0003136763989,476.0258179,0.05136149004,
474.9589233,0.0007466232637,474.9589233,0.05324019864,
474.044281,-0.000579769141,474.044281,0.05292439833,
472.9769897,5.627974315E-5,472.9769897,0.05446463451,
472.0619812,-5.601362136E-5,472.0619812,0.05530655757,
470.9942627,-0.0003702185932,470.9942627,0.05634496734,
469.9263306,-0.0003909092338,469.9263306,0.05734412745,
469.0108032,-0.000533544342,469.0108032,0.05944024771,
467.9424438,-0.0001065335746,467.9424438,0.06103067845,
467.0265503,-0.0002743563673,467.0265503,0.06226192415,
465.9577942,-0.0004453208821,465.9577942,0.06454562396,
465.0415344,-7.640865806E-5,465.0415344,0.06623057276,
463.9723816,5.436087577E-6,463.9723816,0.06965782493,
463.0557861,-2.044943358E-5,463.0557861,0.07181077451,
461.9862061,-7.273347728E-5,461.9862061,0.07455290109,
461.0692749,-4.302034722E-5,461.0692749,0.07685870677,
459.9992981,-0.0001212329516,459.9992981,0.08012884855,
458.9291077,0.0001093819883,458.9291077,0.08419397473,
458.0116272,-0.0005638960865,458.0116272,0.08725193888,
456.94104,0.0002789332066,456.94104,0.09151539207,
