baseline,,bm3wthemeDil2uM,,bm3wthemeDil5uM1,,bm3wthemeDil10uM,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
293.9957886,-0.000164189536,293.9957886,0.05675455928,293.9957886,0.1384080946,293.9957886,0.2747959793,
292.9824829,-0.0009066667408,292.9824829,0.05994939804,292.9824829,0.1525731534,292.9824829,0.2966365516,
292.0080261,0.0003371920611,292.0080261,0.06645341218,292.0080261,0.1632788032,292.0080261,0.3201217949,
290.9945068,-0.0005799242645,290.9945068,0.06855584681,290.9945068,0.1711627692,290.9945068,0.3398822546,
289.980835,5.850622983E-005,289.980835,0.0713519603,289.980835,0.1789250821,289.980835,0.352540493,
289.006073,-0.0001399169996,289.006073,0.0742411539,289.006073,0.1862143427,289.006073,0.3668272197,
287.992157,5.690108446E-005,287.992157,0.07896029949,287.992157,0.1985927671,287.992157,0.3922728598,
287.0171509,0.0002531608916,287.0171509,0.08308098465,287.0171509,0.2076155692,287.0171509,0.4160995781,
286.0030518,0.0001529094443,286.0030518,0.0870257318,286.0030518,0.2179981023,286.0030518,0.4366033077,
284.9888,-7.609807653E-005,284.9888,0.09139212221,284.9888,0.2283020914,284.9888,0.4546422362,
284.0134888,0.0001126703501,284.0134888,0.09296615422,284.0134888,0.2322925329,284.0134888,0.4627143741,
282.9990234,0.0001311581145,282.9990234,0.09420128912,282.9990234,0.2348311543,282.9990234,0.4675645828,
281.984436,7.253853983E-005,281.984436,0.09446038306,281.984436,0.2359853834,281.984436,0.4692556858,
281.0087585,-0.0005721687921,281.0087585,0.09440263361,281.0087585,0.2368380576,281.0087585,0.4718220532,
279.993988,-2.743903906E-006,279.993988,0.09537129104,279.993988,0.2382314801,279.993988,0.4749280512,
279.0180969,-0.0003554759023,279.0180969,0.09570332617,279.0180969,0.2383192629,279.0180969,0.4744342566,
278.0030823,-0.0002046580048,278.0030823,0.0948606655,278.0030823,0.2363786697,278.0030823,0.4725162685,
276.9879456,-0.0004521477385,276.9879456,0.09447875619,276.9879456,0.2359073013,276.9879456,0.4689233005,
276.0117188,-0.001120193047,276.0117188,0.09301155806,276.0117188,0.2330041379,276.0117188,0.463852644,
274.9963684,0.000594334153,274.9963684,0.09223747998,274.9963684,0.2297668606,274.9963684,0.4563248754,
273.980896,0.0003172448487,273.980896,0.09145551175,273.980896,0.2264743,273.980896,0.4492948651,
273.004364,0.0002242821647,273.004364,0.08961410075,273.004364,0.2215359658,273.004364,0.4395412803,
271.9887085,-0.0003588383261,271.9887085,0.08810290694,271.9887085,0.2171524465,271.9887085,0.4309973717,
271.0119629,-0.0007376410067,271.0119629,0.08548079431,271.0119629,0.2126464844,271.0119629,0.4226786792,
269.9960632,-0.0007849810645,269.9960632,0.08418401331,269.9960632,0.2093597203,269.9960632,0.4151360393,
269.0191345,-0.0003509236849,269.0191345,0.08356644958,269.0191345,0.2065160424,269.0191345,0.4080780745,
268.0030212,-0.0008633185062,268.0030212,0.08072946966,268.0030212,0.199203372,268.0030212,0.394208461,
266.9867859,-0.0004379767634,266.9867859,0.07890413702,266.9867859,0.1936023235,266.9867859,0.383859843,
266.0095215,-0.002706984058,266.0095215,0.07609793544,266.0095215,0.1888913959,266.0095215,0.3747649491,
264.993103,-0.0008545863675,264.993103,0.07707741857,264.993103,0.1867190301,264.993103,0.3669436872,
264.0156555,0.001145306276,264.0156555,0.07495237887,264.0156555,0.1808785796,264.0156555,0.3556682169,
262.9989929,-0.0006149256951,262.9989929,0.07246430963,262.9989929,0.1734049171,262.9989929,0.3431575,
261.9822388,-0.001225935994,261.9822388,0.06700966507,261.9822388,0.1687784493,261.9822388,0.3336606026,
261.0044861,-0.0003067956422,261.0044861,0.06785292178,261.0044861,0.1662010998,261.0044861,0.3272201121,
259.9875183,-0.0008090625633,259.9875183,0.06856333464,259.9875183,0.1649647057,259.9875183,0.3232997358,
259.009552,-0.001291960594,259.009552,0.06621320546,259.009552,0.1620431691,259.009552,0.3166710734,
257.9923706,-0.001022172044,257.9923706,0.06546792388,257.9923706,0.1559740454,257.9923706,0.3074029684,
257.0141907,-0.0006858505076,257.0141907,0.06367260963,257.0141907,0.1520837545,257.0141907,0.2984743118,
255.9968414,0.0001135506973,255.9968414,0.06236283109,255.9968414,0.149830088,255.9968414,0.2927779555,
255.0185089,-0.0005904715508,255.0185089,0.06212293357,255.0185089,0.1480226368,255.0185089,0.2895671725,
254.0009003,-0.0001959643268,254.0009003,0.06108231097,254.0009003,0.1486724764,254.0009003,0.290448308,
252.9832306,-0.0004409247776,252.9832306,0.06295393407,252.9832306,0.1488212943,252.9832306,0.2913458943,
252.0045776,0.002545564901,252.0045776,0.06493040919,252.0045776,0.150573656,252.0045776,0.2923201025,
250.9866791,-0.0007733532693,250.9866791,0.06338013709,250.9866791,0.1495168954,250.9866791,0.2915967405,
250.007843,-0.0001245454187,250.007843,0.06574135274,250.007843,0.1530119032,250.007843,0.2996402681,
248.9897766,-0.001688000979,248.9897766,0.06574114412,248.9897766,0.1577602178,248.9897766,0.3074238896,
248.0107269,-0.0001557020732,248.0107269,0.06921169162,248.0107269,0.1657080799,248.0107269,0.3214349747,
246.9924316,0.0002858751686,246.9924316,0.07024628669,246.9924316,0.1711654812,246.9924316,0.332159847,
246.0132294,-0.0001080345901,246.0132294,0.07328933477,246.0132294,0.1821196228,246.0132294,0.3538329601,
244.994751,-0.001418148633,244.994751,0.08022791892,244.994751,0.1922755688,244.994751,0.3822958767,
244.0153351,-0.0001769721857,244.0153351,0.08811276406,244.0153351,0.2104600519,244.0153351,0.4191187322,
242.9966583,-7.418284804E-005,242.9966583,0.09426142275,242.9966583,0.2332235724,242.9966583,0.4538199902,
242.0170593,0.0001998079679,242.0170593,0.1029342338,242.0170593,0.2588073313,242.0170593,0.5104141831,
240.9981842,0.0008006139542,240.9981842,0.1168465763,240.9981842,0.2864029408,240.9981842,0.5647150874,
240.0183868,-2.189897714E-005,240.0183868,0.1317780614,240.0183868,0.3247698247,240.0183868,0.6437687278,
238.9993439,0.0001325822814,238.9993439,0.1515157521,238.9993439,0.3712981343,238.9993439,0.7377263308,
238.0193939,0.0004333142424,238.0193939,0.1737642139,238.0193939,0.4325250983,238.0193939,0.8460826278,
237.0001221,-0.0002215791319,237.0001221,0.2031344473,237.0001221,0.5090119839,237.0001221,1.015155673,
235.9807892,-2.93019275E-005,235.9807892,0.2405086756,235.9807892,0.6045020819,235.9807892,1.192291737,
235.0005341,0.0004170419124,235.0005341,0.284435451,235.0005341,0.7220846415,235.0005341,1.414128304,
233.9809875,0.0008239289746,233.9809875,0.3339440227,233.9809875,0.8257110119,233.9809875,1.611173153,
233.0005798,0.0006696164492,233.0005798,0.392067343,233.0005798,0.9784466624,233.0005798,1.881659031,
231.9808502,0.0001013294968,231.9808502,0.4487274885,231.9808502,1.119884253,231.9808502,2.079774857,
231.0002594,-0.0009707253193,231.0002594,0.5028606057,231.0002594,1.25481832,231.0002594,2.296831608,
230.0195923,-0.0006305383868,230.0195923,0.5594820976,230.0195923,1.402422547,230.0195923,2.588831186,
228.999588,-0.001334130648,228.999588,0.5952196717,228.999588,1.465829372,228.999588,2.604771137,
228.018692,-0.0002946894092,228.018692,0.6597111225,228.018692,1.657620311,228.018692,2.96033597,
226.9985352,-0.0001935321488,226.9985352,0.7008844614,226.9985352,1.761702895,226.9985352,2.922888041,
226.0175171,0.003518449375,226.0175171,0.7410055995,226.0175171,1.816777468,226.0175171,2.780903101,
224.9971466,0.01241094619,224.9971466,0.7873543501,224.9971466,1.932932496,224.9971466,2.679608822,
224.0159149,0.0134651605,224.0159149,0.8321658969,224.0159149,1.967378855,224.0159149,2.824137688,
222.9953766,0.008337639272,222.9953766,0.8689286113,222.9953766,2.029969931,222.9953766,2.672186375,
222.0139923,0.01208221726,222.0139923,0.8860456347,222.0139923,2.087083101,222.0139923,2.525882959,
220.9932861,0.00117216981,220.9932861,0.9496898055,220.9932861,2.042800903,220.9932861,2.503204823,
220.0117188,0.02177931927,220.0117188,0.9716953635,220.0117188,1.990018249,220.0117188,2.167201757,
218.9908447,-0.01652227342,218.9908447,0.9470709562,218.9908447,1.84425509,218.9908447,2.255423546,
218.0091248,0.003376220353,218.0091248,0.9768767357,218.0091248,1.753244758,218.0091248,1.891237855,
216.9880524,0.005782316439,216.9880524,0.9851785302,216.9880524,1.352256417,216.9880524,1.80447793,
216.0061646,0.0009893747047,216.0061646,0.9105027914,216.0061646,1.285806894,216.0061646,1.639702797,
214.9849243,0.01317955274,214.9849243,0.8567314744,214.9849243,1.185729623,214.9849243,1.783765674,
214.0028839,-0.007519680541,214.0028839,0.8628786206,214.0028839,1.074682474,214.0028839,0.9054635763,
212.9814453,0.004055273719,212.9814453,0.5976917148,212.9814453,1.574167013,212.9814453,0.7630573511,
211.9992371,-0.003601040225,211.9992371,0.5972226858,211.9992371,0.7466807365,211.9992371,0.5935086012,
211.0169373,0.1248512492,211.0169373,0.2715386152,211.0169373,0.3870356083,211.0169373,0.3905860782,
209.9953003,-0.08143683523,209.9953003,0.1699871421,209.9953003,0.4605711699,209.9953003,0.5183327794,
209.0128174,-0.2147973031,209.0128174,0.07579083741,209.0128174,0.01644860953,209.0128174,0.3464112878,
207.9910126,0.05523094162,207.9910126,0.03132937476,207.9910126,0.2316776663,207.9910126,0.7310179472,
207.0083923,-0.1178844422,207.0083923,-0.03500439599,207.0083923,0.1270005554,207.0083923,0.2472203076,
205.9864044,-0.1983812749,205.9864044,0.1832678765,205.9864044,0.2951374948,205.9864044,0.2289711833,
205.0036163,0.07380560786,205.0036163,0.2576068938,205.0036163,0.3113388717,205.0036163,10,
203.9814758,0.04305294901,203.9814758,-0.03689050674,203.9814758,-0.01074042171,203.9814758,0.2021084428,
202.9985199,-0.1152419075,202.9985199,0.2311427295,202.9985199,0.09139630198,202.9985199,0.0621621199,
202.0155182,-0.2449769378,202.0155182,-0.04385114834,202.0155182,-0.004768786952,202.0155182,0.1205924526,
200.993103,0.2147097886,200.993103,0.7526007891,200.993103,0.1227311045,200.993103,0.3299339712,
200.0099487,-0.1143148616,200.0099487,-0.009809586219,200.0099487,0.1311938912,200.0099487,0.1059621498,

baseline,
baseline
Collection Time: 03/06/2019 11:43:42
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  4800.00
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.0125
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 03/06/2019 11:42:42
Method Modifications:
Common Interval nm Changed: 03/06/2019 11:43:03, Old:     5.00, New:     1.00
Baseline Correction Changed: 03/06/2019 11:43:03, Old:0, New:1
Storage Changed: 03/06/2019 11:43:03, Old:1, New:0
End Method Modifications
<Current Wavelength> , 229.0

bm3wthemeDil2uM,
bm3wthemeDil2uM
Collection Time: 03/06/2019 11:44:12
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  4800.00
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.0125
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 03/06/2019 11:42:42
Method Modifications:
Common Interval nm Changed: 03/06/2019 11:43:03, Old:     5.00, New:     1.00
Baseline Correction Changed: 03/06/2019 11:43:03, Old:0, New:1
Storage Changed: 03/06/2019 11:43:03, Old:1, New:0
End Method Modifications
<Current Wavelength> , 232.0

bm3wthemeDil5uM1,
bm3wthemeDil5uM1
Collection Time: 03/06/2019 11:44:33
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  4800.00
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.0125
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 03/06/2019 11:42:42
Method Modifications:
Common Interval nm Changed: 03/06/2019 11:43:03, Old:     5.00, New:     1.00
Baseline Correction Changed: 03/06/2019 11:43:03, Old:0, New:1
Storage Changed: 03/06/2019 11:43:03, Old:1, New:0
End Method Modifications
<Current Wavelength> , 264.0

bm3wthemeDil10uM,
bm3wthemeDil10uM
Collection Time: 03/06/2019 11:44:58
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  4800.00
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.0125
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 03/06/2019 11:42:42
Method Modifications:
Common Interval nm Changed: 03/06/2019 11:43:03, Old:     5.00, New:     1.00
Baseline Correction Changed: 03/06/2019 11:43:03, Old:0, New:1
Storage Changed: 03/06/2019 11:43:03, Old:1, New:0
End Method Modifications
<Current Wavelength> , 289.0

