baseline,,bm3,,
Wavelength (nm),Abs,Wavelength (nm),Abs,
309.0770264,-4.555691339E-5,309.0770264,0.08138976991,
307.9815979,-0.001248082961,307.9815979,0.08287128806,
307.0425415,-0.0002319798514,307.0425415,0.08654377609,
305.9468689,-0.0004331668024,305.9468689,0.0908908397,
305.0075684,0.001284962986,305.0075684,0.09451962262,
304.0681763,3.476624624E-5,304.0681763,0.09880129993,
302.9721069,-4.276151594E-5,302.9721069,0.1048013866,
302.0325012,6.083628614E-5,302.0325012,0.1108032688,
300.9361267,-0.0002417076757,300.9361267,0.1177458689,
299.9963074,0.0004116265918,299.9963074,0.1229501441,
299.056366,-0.0001098979119,299.056366,0.1291868687,
297.9596252,0.0001160881948,297.9596252,0.1384970248,
297.0194397,-0.0002934477234,297.0194397,0.1464651972,
295.9224548,0.0007760035223,295.9224548,0.1588606536,
294.9820557,-0.000168329716,294.9820557,0.1657613963,
294.0415649,3.624037106E-7,294.0415649,0.1784448624,
292.9442139,0.000238915527,292.9442139,0.1889611781,
292.003479,-0.0003279549128,292.003479,0.196360305,
291.0626831,0.0003543940256,291.0626831,0.2010151893,
289.9649353,-0.0002575925319,289.9649353,0.2105104923,
289.0238953,-0.0002004146954,289.0238953,0.2213235199,
287.9259033,0.000259972905,287.9259033,0.233396247,
286.9846497,0.0001398585155,286.9846497,0.2432478666,
286.0433044,-3.002668564E-5,286.0433044,0.2495028079,
284.9449463,0.0007929375861,284.9449463,0.2538099289,
284.0033569,-0.0001747468923,284.0033569,0.2554270327,
283.0617065,0.0001621540869,283.0617065,0.2564509809,
281.9629822,-0.0003398015688,281.9629822,0.2576154768,
281.0211182,-0.0003504581109,281.0211182,0.2582290769,
279.9221191,-0.0005566573818,279.9221191,0.2579961419,
278.9800415,-0.0001688989869,278.9800415,0.2572149634,
278.0378723,8.633828838E-5,278.0378723,0.2552235723,
276.9385376,-0.001392913982,276.9385376,0.2515047193,
275.9961548,4.641602209E-5,275.9961548,0.2491519898,
275.0536804,-0.0001843207428,275.0536804,0.2456394881,
273.9539795,-0.0003981507034,273.9539795,0.2412661016,
273.0112915,-2.961253813E-5,273.0112915,0.2366099507,
272.068512,0.0005221230676,272.068512,0.2346731573,
270.9684753,-0.0004504927492,270.9684753,0.2300925106,
270.0254822,-1.118259479E-5,270.0254822,0.226222977,
268.9252014,0.0007862468483,268.9252014,0.2201016694,
267.9820251,0.0004510641738,267.9820251,0.2132973224,
267.0387573,0.0006501983735,267.0387573,0.2111767381,
265.9381409,0.001024609432,265.9381409,0.2068779767,
264.9946594,0.0002639099548,264.9946594,0.2020291239,
264.0510864,-0.0003633387387,264.0510864,0.1961534768,
262.9501343,-0.0001573064219,262.9501343,0.1922698915,
262.0063477,0.0002348233247,262.0063477,0.1900488883,
261.0625,-0.0001744363835,261.0625,0.189651832,
259.9612122,5.01440154E-5,259.9612122,0.185369119,
259.0171509,-0.0009273318574,259.0171509,0.1802303493,
258.072998,-0.001238842262,258.072998,0.176114887,
256.9713745,-0.001120502944,256.9713745,0.172299698,
256.0270386,-0.001417323016,256.0270386,0.1725735664,
254.9252014,-0.001691714046,254.9252014,0.1721481085,
253.9806671,-0.001061062911,253.9806671,0.174264431,
253.0360413,-0.002539635636,253.0360413,0.1727344394,
251.9338837,-0.0002573855454,251.9338837,0.1770765632,
250.9890747,-0.001260988647,250.9890747,0.1786601394,
250.0441742,-5.487478484E-5,250.0441742,0.1841755062,
248.947998,-0.0006632612785,248.947998,0.1897855699,
248.0085449,-0.0007756271516,248.0085449,0.1984120905,
247.0690155,-0.0008147985209,247.0690155,0.2081104964,
245.9727936,-3.753303099E-5,245.9727936,0.2229008526,
245.0330658,-0.0001093285682,245.0330658,0.2380127311,
243.9366302,9.436460823E-5,243.9366302,0.2651248574,
242.9967346,-0.0001905824465,242.9967346,0.2884467542,
242.0567474,-0.001278229989,242.0567474,0.3157777488,
240.9600067,0.0002518917318,240.9600067,0.3661441505,
240.0198364,-0.0006278501824,240.0198364,0.4196121991,
238.9228821,0.0003124783689,238.9228821,0.5030385852,
237.9825439,0.0002459863608,237.9825439,0.5744405389,
237.0421143,-0.0006947928341,237.0421143,0.652754128,
235.9448547,-0.001337433816,235.9448547,0.7575598359,
235.0042572,-8.531177446E-5,235.0042572,0.8702979088,
234.0635834,-0.0006672933232,234.0635834,0.9976133108,
232.9660187,-0.001805618638,232.9660187,1.14157033,
232.025177,-0.001006263425,232.025177,1.253975749,
230.9274139,-0.0002038300445,230.9274139,1.38383007,
229.9863892,-0.00112365291,229.9863892,1.39984715,
229.0452728,0.005519489292,229.0452728,1.617071152,
227.9472198,0.003547443543,227.9472198,1.72474885,
227.0059509,-0.0005937287351,227.0059509,1.820599556,
226.0646057,0.01034700964,226.0646057,1.920631886,
224.9662628,0.01173490752,224.9662628,2.015502214,
224.0247345,0.003527948633,224.0247345,1.946150541,
222.9261932,-0.009282154962,222.9261932,1.920315742,
221.9845123,-0.01282404363,221.9845123,1.965185046,
221.0427551,-0.02215500921,221.0427551,1.775492668,
219.943924,-0.01176199224,219.943924,1.760219216,
219.0019989,0.02976787277,219.0019989,1.562205672,
218.0599976,-0.008790459484,218.0599976,1.504043937,
216.960907,-0.01390636805,216.960907,1.112212658,
216.0187378,-0.0289904438,216.0187378,0.9522914886,
215.0765076,-0.02130020596,215.0765076,0.882148385,
213.9771271,-0.01894883625,213.9771271,0.8897403479,
213.034729,0.04852033779,213.034729,0.7179834843,
211.9351807,-0.02454334311,211.9351807,0.3700443804,
210.9926147,-0.04794390872,210.9926147,0.2550619245,
210.0499878,0.1213364825,210.0499878,0.5447520614,
208.9501648,0.04043825716,208.9501648,0.3299497068,
208.0073853,0.03006540984,208.0073853,0.2829514444,
207.0645294,-0.03460099548,207.0645294,0.4734034836,
205.9644318,0.05258799717,205.9644318,0.3277175426,
205.0214233,0.1580810249,205.0214233,0.392118752,
204.0783539,0.2230011523,204.0783539,0.4619828165,
202.9779968,0.05252308026,202.9779968,0.2218367755,
202.0347748,0.05007742345,202.0347748,0.1395445913,
200.9342499,-0.06019904837,200.9342499,0.2118016332,
199.9907532,-0.1800741106,199.9907532,0.09459125996,

baseline,
baseline
Collection Time: 19/06/2019 13:30:47
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        800.0
Stop (nm)                         200.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         4800.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.0125
Beam Mode                         Dual Beam
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    :
Date/Time stamp: 19/06/2019 13:30:10
Method Modifications:
Common Interval nm Changed: 19/06/2019 13:30:31, Old:     5.00, New:     1.00
Baseline Correction Changed: 19/06/2019 13:30:31, Old:0, New:1
Storage Changed: 19/06/2019 13:30:31, Old:1, New:0
End Method Modifications
<Current Wavelength> , 203.0

bm3,
bm3
Collection Time: 19/06/2019 13:31:06
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        800.0
Stop (nm)                         200.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         4800.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.0125
Beam Mode                         Dual Beam
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    :
Date/Time stamp: 19/06/2019 13:30:10
Method Modifications:
Common Interval nm Changed: 19/06/2019 13:30:31, Old:     5.00, New:     1.00
Baseline Correction Changed: 19/06/2019 13:30:31, Old:0, New:1
Storage Changed: 19/06/2019 13:30:31, Old:1, New:0
End Method Modifications
<Current Wavelength> , 203.0

