baselione2,,bm3WT_heme_Working_stock,,bm3WT_heme_Working_stock1,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
465.0415344,0.0002713178983,465.0415344,0.07865940034,465.0415344,0.08481358737,
463.9723816,-0.0002783402742,463.9723816,0.0811958015,463.9723816,0.08747129887,
463.0557861,4.659476929E-7,463.0557861,0.08342599124,463.0557861,0.08931905031,
461.9862061,0.0005323604564,461.9862061,0.08608492464,461.9862061,0.09191624075,
461.0692749,7.584655123E-6,461.0692749,0.08839836717,461.0692749,0.09435157478,
459.9992981,-0.0001466451358,459.9992981,0.09134298563,459.9992981,0.09643206,
458.9291077,-0.0001154878337,458.9291077,0.09528627247,458.9291077,0.09995341301,
458.0116272,-0.001023050048,458.0116272,0.09778447449,458.0116272,0.1024027169,
456.94104,-0.0002147486666,456.94104,0.1016658694,456.94104,0.1062505394,
456.0232239,-0.0003244370455,456.0232239,0.1053167507,456.0232239,0.109100163,
454.95224,-0.000236378095,454.95224,0.1095798761,454.95224,0.1131870747,
454.0340576,-0.0003111413971,454.0340576,0.1136650294,454.0340576,0.1171847656,
452.962677,-0.0006865224568,452.962677,0.118433781,452.962677,0.1220618263,
452.0441589,-0.0004499755742,452.0441589,0.1230109632,452.0441589,0.1260837466,
450.9723816,-0.000952800212,450.9723816,0.1286891997,450.9723816,0.13158907,
450.0535583,0.0004467626568,450.0535583,0.134804517,450.0535583,0.1370494813,
448.9813538,7.018253382E-5,448.9813538,0.1412185282,448.9813538,0.1433840394,
448.0621948,0.0007407111116,448.0621948,0.149504438,448.0621948,0.1509325802,
446.989624,0.0008116618264,446.989624,0.1567716599,446.989624,0.1584006846,
446.0700989,-4.250268103E-5,446.0700989,0.1651019156,446.0700989,0.164719224,
444.9971313,0.000977206626,444.9971313,0.1737615615,444.9971313,0.1738469899,
443.9239502,0.0004585012503,443.9239502,0.1844902337,443.9239502,0.1837786734,
443.0039368,0.0008726119413,443.0039368,0.1957562119,443.0039368,0.1940582544,
441.9303589,0.0002563985181,441.9303589,0.2089837343,441.9303589,0.2070647925,
441.0100098,0.0002480843104,441.0100098,0.2208809406,441.0100098,0.2189136297,
439.9360657,0.0005240150495,439.9360657,0.2370154262,439.9360657,0.2348324955,
439.0153809,-6.626302638E-5,439.0153809,0.2509482503,439.0153809,0.2457742095,
437.94104,0.0002639099548,437.94104,0.2708014846,437.94104,0.2648783326,
437.0200195,0.0007684573065,437.0200195,0.2927552462,437.0200195,0.288720876,
435.945282,0.0001245293533,435.945282,0.3179337382,435.945282,0.308688283,
435.0239563,0.001186056412,435.0239563,0.3408692777,435.0239563,0.3311632872,
433.9488525,8.071994671E-5,433.9488525,0.3712285161,433.9488525,0.3579405844,
433.0271606,0.0001272222871,433.0271606,0.3934655488,433.0271606,0.3822710812,
431.9516907,6.601423956E-5,431.9516907,0.4282423556,431.9516907,0.4162044525,
431.0296936,0.0001636819361,431.0296936,0.4623428583,431.0296936,0.4470553696,
429.9538269,0.0002350046125,429.9538269,0.4960207641,429.9538269,0.4808522165,
429.0315247,0.0006758646341,429.0315247,0.5220404267,429.0315247,0.5065723658,
427.9552917,-0.0001328782382,427.9552917,0.5580422282,427.9552917,0.5383353233,
427.0326538,8.985949535E-5,427.0326538,0.5899655819,427.0326538,0.5675563216,
425.9560242,4.297283158E-5,425.9560242,0.6255501509,425.9560242,0.5998394489,
425.0330811,-0.0003178668849,425.0330811,0.6519019604,425.0330811,0.6242634654,
423.9560852,0.0003603786172,423.9560852,0.682544589,423.9560852,0.6555437446,
423.0328064,0.001064128708,423.0328064,0.7010618448,423.0328064,0.6730920672,
421.9554443,0.000800562033,421.9554443,0.720338583,421.9554443,0.690274179,
421.0318604,-0.0002454331552,421.0318604,0.7338590622,421.0318604,0.7037684321,
419.9541321,-0.001014631009,419.9541321,0.7407730818,419.9541321,0.7089762688,
419.0302124,-0.0002286164672,419.0302124,0.7430337667,419.0302124,0.7115879059,
417.9521484,-0.0001777484576,417.9521484,0.7402967215,417.9521484,0.7068738937,
417.0278931,-0.000144833728,417.0278931,0.7352992892,417.0278931,0.7034959793,
415.9494629,0.0005570348003,415.9494629,0.7227475047,415.9494629,0.6920511723,
415.0249023,0.0001977102511,415.0249023,0.7085291147,415.0249023,0.6762614846,
413.946106,-9.219603089E-5,413.946106,0.6906686425,413.946106,0.6612855792,
413.0212402,-0.0003544930369,413.0212402,0.675239265,413.0212402,0.6449841857,
411.9420776,-0.0002664919302,411.9420776,0.6597770452,411.9420776,0.6290867925,
411.0169067,0.0004645650042,411.0169067,0.6390753388,411.0169067,0.6123914123,
409.9373779,2.826839773E-5,409.9373779,0.6194921732,409.9373779,0.5900562406,
409.0119019,0.0008683840861,409.0119019,0.6035117507,409.0119019,0.5725594163,
407.9320068,0.001155610196,407.9320068,0.5835959911,407.9320068,0.5563691854,
407.0062256,0.0002176778798,407.0062256,0.5698318481,407.0062256,0.5452663898,
405.9259644,-5.559949932E-5,405.9259644,0.5527290106,405.9259644,0.5274860263,
404.9998779,0.0005495960941,404.9998779,0.5377367735,404.9998779,0.5138376355,
404.0736694,0.001135391765,404.0736694,0.5257623196,404.0736694,0.5024493933,
402.9928894,0.0002869112941,402.9928894,0.5129657984,402.9928894,0.4896001816,
402.0663452,5.28623641E-5,402.0663452,0.5033646226,402.0663452,0.4814177155,
400.9852295,-0.0006420666468,400.9852295,0.4933508039,400.9852295,0.4703466594,
400.0584106,0.0002016208309,400.0584106,0.4828463197,400.0584106,0.4600956142,
398.9769287,0.000268624106,398.9769287,0.4725441337,398.9769287,0.4502156675,
398.0498047,0.001199891674,398.0498047,0.4636620581,398.0498047,0.4422991872,
396.9679871,6.919870793E-5,396.9679871,0.453933537,396.9679871,0.4325423241,
396.0405579,0.0001654428488,396.0405579,0.4463590086,396.0405579,0.4251366258,
394.958374,0.0003145507362,394.958374,0.4378866851,394.958374,0.416233778,
394.0306702,-0.0005222200416,394.0306702,0.4265717864,394.0306702,0.405187726,
392.9481506,3.657841444E-5,392.9481506,0.419113785,392.9481506,0.3989716768,
392.0201111,0.0002287886746,392.0201111,0.4093417525,392.0201111,0.3904846609,
390.9372559,-0.0005190140218,390.9372559,0.3997355998,390.9372559,0.3801327348,
390.0089417,0.001057693269,390.0089417,0.3911792934,390.0089417,0.3730344176,
388.9257507,0.0008839210495,388.9257507,0.3811981976,388.9257507,0.3648152053,
387.9971619,0.0004163682461,387.9971619,0.3710680604,387.9971619,0.3549077809,
387.0684204,0.0001506824774,387.0684204,0.3648511171,387.0684204,0.349825561,
385.9847107,0.0001943694515,385.9847107,0.3555290699,385.9847107,0.3410221338,
385.0556946,0.0005830066511,385.0556946,0.3483908474,385.0556946,0.3348491192,
383.9716492,1.403042188E-5,383.9716492,0.3390767276,383.9716492,0.3269014657,
383.0423279,0.0007537282654,383.0423279,0.3329592645,383.0423279,0.320594877,
381.9579468,0.0002127053158,381.9579468,0.3271955848,381.9579468,0.3144418299,
381.0283508,-0.000503087067,381.0283508,0.3218511045,381.0283508,0.3101488352,
379.943634,0.0002900196705,379.943634,0.3168501258,379.943634,0.3049221635,
379.0137634,0.0005325159873,379.0137634,0.3117121756,379.0137634,0.3013298213,
377.9287109,0.0002156577684,377.9287109,0.3078448474,377.9287109,0.297660619,
376.9985352,0.0001962858805,376.9985352,0.3059192598,376.9985352,0.2951005399,
376.0682373,0.0004174046626,376.0682373,0.3037099242,376.0682373,0.2933737636,
374.9827271,-0.0004338391591,374.9827271,0.3003180325,374.9827271,0.2903870046,
374.052124,0.0001254097297,374.052124,0.2987431884,374.052124,0.2892104089,
372.9662781,-0.0001593247871,372.9662781,0.2962937653,372.9662781,0.2867985368,
372.0354004,-0.0004595950595,372.0354004,0.295666486,372.0354004,0.2865443528,
370.9492493,-0.0005543305888,370.9492493,0.2950196266,370.9492493,0.2859166563,
370.0180969,0.0004190370673,370.0180969,0.2939887345,370.0180969,0.285510242,
368.9315796,0.000470369705,368.9315796,0.2934146225,368.9315796,0.2842033505,
368.0001831,2.490301631E-5,368.0001831,0.2924407423,368.0001831,0.2834447026,
367.068634,0.0002120837453,367.068634,0.2910939455,367.068634,0.2828849852,
365.9816589,0.0003433318343,365.9816589,0.2902471125,365.9816589,0.2827445567,
365.0498352,0.0002227799996,365.0498352,0.2890579402,365.0498352,0.2810446322,
363.9625244,0.0001872994762,363.9625244,0.287824899,363.9625244,0.2797424495,
363.030426,0.000503074436,363.030426,0.2875847518,363.030426,0.2801728249,
361.9428406,0.000180203715,361.9428406,0.2842955589,361.9428406,0.2775973082,
361.0104675,0.0004852705169,361.0104675,0.2824569941,361.0104675,0.2761385143,
359.9225159,-0.00029117128,359.9225159,0.27960518,359.9225159,0.2746502757,
358.9898987,0.0002625630586,358.9898987,0.2774046659,358.9898987,0.271229744,
358.0571289,3.080441047E-6,358.0571289,0.2738736272,358.0571289,0.2678850293,
356.96875,-0.0001692612423,356.96875,0.2698102295,356.96875,0.2647765279,
356.0357056,3.701851165E-5,356.0357056,0.2667813003,356.0357056,0.2616414428,
354.9470215,-0.0005154977553,354.9470215,0.2615696192,354.9470215,0.2571679354,
354.0137024,-0.0001036350513,354.0137024,0.2583044767,354.0137024,0.2538250089,
352.9247131,8.540620911E-5,352.9247131,0.2528235316,352.9247131,0.2482623011,
351.9911194,-0.0009973791894,351.9911194,0.245861426,351.9911194,0.2429761142,
351.0574341,0.000334912329,351.0574341,0.2431096137,351.0574341,0.2405457944,
349.9679871,0.0004531890445,349.9679871,0.2380346209,349.9679871,0.2359787822,
349.0340271,-0.0003657699854,349.0340271,0.2338407785,349.0340271,0.230408594,
347.9442749,-0.0001430740667,347.9442749,0.2280436009,347.9442749,0.2262738049,
347.0100708,-4.830053149E-5,347.0100708,0.2251068056,347.0100708,0.2211402506,
346.0757141,-0.0004503893142,346.0757141,0.2187322676,346.0757141,0.2174507529,
344.9855347,0.0001274812093,344.9855347,0.2153183371,344.9855347,0.2134447694,
344.0509338,0.0002154764807,344.0509338,0.2100381404,344.0509338,0.2093297541,
342.9604187,-0.0004503893142,342.9604187,0.2046841681,342.9604187,0.2043035477,
342.0255737,-0.000407874817,342.0255737,0.1999772638,342.0255737,0.1998819262,
340.9347534,0.0003148615942,340.9347534,0.1953056008,340.9347534,0.1961152256,
339.9996643,-0.0002462092962,339.9996643,0.1930413991,339.9996643,0.1934323311,
339.0644226,-0.0002366368135,339.0644226,0.1878754646,339.0644226,0.1894589067,
337.973175,-0.0001897544571,337.973175,0.183148399,337.973175,0.1852335632,
337.0377197,0.0002308865369,337.0377197,0.1799609214,337.0377197,0.1820530891,
335.946167,0.0001406612428,335.946167,0.1754242182,335.946167,0.1777908951,
335.010437,-0.0005691699334,335.010437,0.1719581783,335.010437,0.1752187461,
334.074585,8.035748033E-5,334.074585,0.1691975743,334.074585,0.1716623604,
332.9826355,-0.0003905471531,332.9826355,0.1635383368,332.9826355,0.1670144647,
332.0465393,-5.249357127E-5,332.0465393,0.1606782824,332.0465393,0.163880989,
330.9542847,0.0003267779539,330.9542847,0.1571494639,330.9542847,0.1600271165,
330.0179138,0.0002618378203,330.0179138,0.154898867,330.0179138,0.158368066,
328.9253845,-0.0002566094336,328.9253845,0.1503216475,328.9253845,0.1544139534,
327.9888,-0.0001961713278,327.9888,0.1471758783,327.9888,0.151724726,
327.0520935,6.961295003E-5,327.0520935,0.1446728855,327.0520935,0.1498364508,
325.9591064,0.000450260879,325.9591064,0.1420627087,325.9591064,0.1464207321,
325.0221558,4.786579302E-5,325.0221558,0.1396052837,325.0221558,0.1445573419,
323.928894,0.0005282654893,323.928894,0.1371162087,323.928894,0.1426227242,
322.9916992,0.0003987233504,322.9916992,0.1345406622,322.9916992,0.139413476,
322.0544128,0.000901455991,322.0544128,0.1328791827,322.0544128,0.137826845,
320.9607544,0.0003876341216,320.9607544,0.1306436211,320.9607544,0.1365220249,
320.0231934,0.0001512521558,320.0231934,0.1301098764,320.0231934,0.1360256076,
318.9292603,0.0003020130389,318.9292603,0.1281024516,318.9292603,0.1339718401,
317.9914551,0.0002701782214,317.9914551,0.1280466616,317.9914551,0.1338176578,
317.0535583,-0.0006722557591,317.0535583,0.1267494112,317.0535583,0.1325065643,
315.959198,6.391715579E-5,315.959198,0.1273952425,315.959198,0.1335525066,
315.0210876,-0.0002616283309,315.0210876,0.1277087629,315.0210876,0.1341505349,
313.9264526,-3.277040014E-5,313.9264526,0.1294691414,313.9264526,0.135512799,
312.9880676,0.0005277211894,312.9880676,0.132079035,312.9880676,0.1373807341,
312.0495911,-1.035437549E-6,312.0495911,0.1355944276,312.0495911,0.140761435,
310.9545593,0.0006536464207,310.9545593,0.140463829,310.9545593,0.146099031,
310.0158386,0.000139651369,310.0158386,0.1464060098,310.0158386,0.1515040398,
309.0770264,0.0004859183973,309.0770264,0.1561505049,309.0770264,0.160930261,
307.9815979,-0.000435339025,307.9815979,0.1701368243,307.9815979,0.1720232666,
307.0425415,-6.782070614E-6,307.0425415,0.1858521849,307.0425415,0.1849751323,
305.9468689,0.0002878696832,305.9468689,0.2070384026,305.9468689,0.2096572965,
305.0075684,0.0004072477459,305.0075684,0.2235008478,305.0075684,0.2261176109,
304.0681763,0.0006876094267,304.0681763,0.2552841902,304.0681763,0.2491517067,
302.9721069,-9.395590314E-5,302.9721069,0.2930366397,302.9721069,0.2832794189,
302.0325012,4.478503251E-5,302.0325012,0.3289692998,302.0325012,0.3195628524,
300.9361267,0.0004330810334,300.9361267,0.374612838,300.9361267,0.3580880165,
299.9963074,6.598834443E-5,299.9963074,0.4041422307,299.9963074,0.3920494616,
299.056366,0.0002426710853,299.056366,0.4597388506,299.056366,0.4467531741,
297.9596252,0.0001673332445,297.9596252,0.53103441,297.9596252,0.5125458837,
297.0194397,0.0006301330868,297.0194397,0.5937102437,297.0194397,0.5767531991,
295.9224548,1.604959652E-5,295.9224548,0.6854227781,295.9224548,0.6668663025,
294.9820557,0.0001510450093,294.9820557,0.754575789,294.9820557,0.730553031,
294.0415649,-0.0001416249288,294.0415649,0.854011178,294.0415649,0.8164661527,
292.9442139,0.0004198921088,292.9442139,0.9471955895,292.9442139,0.9060647488,
292.003479,-0.0002917921229,292.003479,1.006426334,292.003479,0.9495033026,
291.0626831,0.0002359888167,291.0626831,1.050005794,291.0626831,0.9936770201,
289.9649353,0.0001664527808,289.9649353,1.110225797,289.9649353,1.057420254,
289.0238953,0.0002685982035,289.0238953,1.204250932,289.0238953,1.140584111,
287.9259033,-6.00550311E-6,287.9259033,1.319510818,287.9259033,1.240552068,
286.9846497,5.029934982E-5,286.9846497,1.390619278,286.9846497,1.312576652,
286.0433044,5.288825196E-5,286.0433044,1.439669013,286.0433044,1.36214292,
284.9449463,-0.0001918244234,284.9449463,1.480119348,284.9449463,1.397761941,
284.0033569,-1.874103691E-5,284.0033569,1.494995356,284.0033569,1.413858175,
283.0617065,0.000322218606,283.0617065,1.51374805,283.0617065,1.429480553,
281.9629822,-0.0002659745223,281.9629822,1.535235286,281.9629822,1.443965077,
281.0211182,-0.0008693120908,281.0211182,1.534891725,281.0211182,1.452605724,
279.9221191,0.0007498386549,279.9221191,1.540641665,279.9221191,1.454094768,
278.9800415,-0.0001477319747,278.9800415,1.527203679,278.9800415,1.444783211,
278.0378723,6.339936226E-5,278.0378723,1.520716906,278.0378723,1.430447698,
276.9385376,0.0008533404325,276.9385376,1.492079735,276.9385376,1.415691376,
275.9961548,0.0003085408825,275.9961548,1.468746305,275.9961548,1.390194774,
275.0536804,-0.0002922060376,275.0536804,1.447237253,275.0536804,1.367500901,
273.9539795,-0.000136035349,273.9539795,1.404691458,273.9539795,1.328535914,
273.0112915,-0.0004991568858,273.0112915,1.370737553,273.0112915,1.305500507,
272.068512,0.0009236091282,272.068512,1.344116092,272.068512,1.281007648,
270.9684753,0.0001914948371,270.9684753,1.316986918,270.9684753,1.249127507,
270.0254822,0.0004598228261,270.0254822,1.286619306,270.0254822,1.223372221,
268.9252014,-7.403323707E-6,268.9252014,1.231544852,268.9252014,1.167485714,
267.9820251,0.001020068768,267.9820251,1.192474484,267.9820251,1.136709809,
267.0387573,0.001062208437,267.0387573,1.160630584,267.0387573,1.105892301,
265.9381409,0.0004012625141,265.9381409,1.117998242,265.9381409,1.05991292,
264.9946594,-0.0009442765149,264.9946594,1.074869394,264.9946594,1.025589585,
264.0510864,0.0001362851181,264.0510864,1.026563048,264.0510864,0.9813165665,
262.9501343,-0.0001420389599,262.9501343,0.9973558784,262.9501343,0.9471219778,
262.0063477,-0.0004817294539,262.0063477,0.9753577113,262.0063477,0.9284226298,
261.0625,-0.0003107792581,261.0625,0.9576336741,261.0625,0.915142715,
259.9612122,-0.001162947738,259.9612122,0.9150856733,259.9612122,0.8815624714,
259.0171509,-0.0001042044096,259.0171509,0.867254734,259.0171509,0.8302808404,
258.072998,-0.0006086701178,258.072998,0.8325254321,258.072998,0.7949927449,
256.9713745,-0.0003964437929,256.9713745,0.803140521,256.9713745,0.7717589736,
256.0270386,-0.0002556780819,256.0270386,0.7891310453,256.0270386,0.7608158588,
254.9252014,-0.001686453819,254.9252014,0.783033967,254.9252014,0.7521465421,
253.9806671,0.001454921905,253.9806671,0.7705007195,253.9806671,0.7422922254,
253.0360413,0.001975807594,253.0360413,0.7625083923,253.0360413,0.7330366373,
251.9338837,0.001143982634,251.9338837,0.7678854465,251.9338837,0.7361354828,
250.9890747,0.0003189027484,250.9890747,0.782214582,250.9890747,0.7472862005,
250.0441742,0.0003265448031,250.0441742,0.8148410916,250.0441742,0.7794212699,
248.947998,7.515346806E-5,248.947998,0.8540902734,248.947998,0.8252050877,
248.0085449,0.0002797102788,248.0085449,0.9028987288,248.0085449,0.8737179041,
247.0690155,4.993690527E-5,247.0690155,0.9728821516,247.0690155,0.9273018837,
245.9727936,0.0003711303289,245.9727936,1.114860177,245.9727936,1.053145647,
245.0330658,0.0006110278773,245.0330658,1.269181848,245.0330658,1.197869062,
243.9366302,0.0006913170218,243.9366302,1.438539386,243.9366302,1.372983098,
242.9967346,0.0004776775022,242.9967346,1.613561034,242.9967346,1.562526345,
242.0567474,-9.426646284E-5,242.0567474,1.853148341,242.0567474,1.795462489,
240.9600067,5.410504309E-5,240.9600067,2.269524813,240.9600067,2.094334602,
240.0198364,-0.0006744267885,240.0198364,2.351914883,240.0198364,2.366770744,
238.9228821,6.3114574E-5,238.9228821,2.807983637,238.9228821,2.848463774,
237.9825439,-0.0004635255609,237.9825439,2.586744547,237.9825439,2.655164003,
237.0421143,2.290968587E-5,237.0421143,2.768421412,237.0421143,2.453088045,
235.9448547,0.0008298422326,235.9448547,2.744069815,235.9448547,2.676468849,
235.0042572,0.0005637220456,235.0042572,2.645400763,235.0042572,2.636545897,
234.0635834,0.0002068004542,234.0635834,2.752099276,234.0635834,2.525485992,
232.9660187,-0.001178540755,232.9660187,2.92834425,232.9660187,2.719714403,
232.025177,0.0002776121837,232.025177,2.590872765,232.025177,3.175563812,
230.9274139,0.001132095698,230.9274139,2.663601875,230.9274139,2.737667322,
229.9863892,-6.579714682E-5,229.9863892,2.351608753,229.9863892,2.442943811,
229.0452728,-0.002806168748,229.0452728,3.66065836,229.0452728,3.190500259,
227.9472198,0.0005907829036,227.9472198,2.797097683,227.9472198,3.121700525,
227.0059509,0.0005292503629,227.0059509,2.70769906,227.0059509,2.873799086,
226.0646057,0.0002080176782,226.0646057,2.861952066,226.0646057,2.662642717,
224.9662628,0.008367960341,224.9662628,3.336401701,224.9662628,2.748951674,
224.0247345,0.003538752906,224.0247345,2.759264708,224.0247345,2.511391401,
222.9261932,-0.007807685528,222.9261932,2.507183075,222.9261932,2.452977896,
221.9845123,0.00199286663,221.9845123,2.389640808,221.9845123,2.401043653,
221.0427551,0.003056838177,221.0427551,2.180551052,221.0427551,2.496952295,
219.943924,0.04478617013,219.943924,2.213502884,219.943924,2.053760767,
219.0019989,-0.01253300905,219.0019989,1.719595075,219.0019989,1.773772955,
218.0599976,0.003905711928,218.0599976,1.665583491,218.0599976,2.040135145,
216.960907,0.02640785277,216.960907,1.30162847,216.960907,1.29032886,
216.0187378,0.05239441246,216.0187378,1.098595023,216.0187378,1.681533575,
215.0765076,-0.04824130237,215.0765076,0.9855415821,215.0765076,0.9348237514,
213.9771271,-0.05591491982,213.9771271,0.8966149688,213.9771271,1.139927149,
213.034729,-0.04237201065,213.034729,0.9216901064,213.034729,0.8106356859,
211.9351807,-0.005992485676,211.9351807,0.5119240284,211.9351807,0.67058146,
210.9926147,-0.04586960375,210.9926147,0.5308874249,210.9926147,0.3812905848,
210.0499878,0.02231901884,210.0499878,0.3029938638,210.0499878,0.4393807054,
208.9501648,-0.03770964593,208.9501648,0.357729584,208.9501648,0.6281151175,
208.0073853,-0.1405152231,208.0073853,0.4742247164,208.0073853,0.3341419697,
207.0645294,-0.04870453104,207.0645294,0.3472303152,207.0645294,0.6344517469,
205.9644318,-0.02719098143,205.9644318,0.3097876012,205.9644318,0.3208724856,
205.0214233,-0.007204089779,205.0214233,0.3093684018,205.0214233,0.2952091694,
204.0783539,0.08658620715,204.0783539,0.2956695557,204.0783539,0.3117130399,
202.9779968,0.1104467362,202.9779968,0.3047953248,202.9779968,0.3949603736,
202.0347748,-0.1982884407,202.0347748,0.1993734241,202.0347748,0.1055711433,
200.9342499,-0.04558768868,200.9342499,0.3434167802,200.9342499,0.2789551318,
199.9907532,-0.1134790927,199.9907532,0.36160779,199.9907532,0.3694360554,

baselione2,
baselione2
Collection Time: 18/09/2019 11:09:15
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        800.0
Stop (nm)                         200.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         4800.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.0125
Beam Mode                         Dual Beam
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    :
Date/Time stamp: 18/09/2019 11:07:44
Method Modifications:
Common Interval nm Changed: 18/09/2019 11:08:05, Old:     5.00, New:     1.00
Baseline Correction Changed: 18/09/2019 11:08:05, Old:0, New:1
Storage Changed: 18/09/2019 11:08:05, Old:1, New:0
End Method Modifications
<Current Wavelength> , 203.0

bm3WT_heme_Working_stock,
bm3WT_heme_Working_stock
Collection Time: 18/09/2019 11:10:08
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        800.0
Stop (nm)                         200.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         4800.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.0125
Beam Mode                         Dual Beam
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    :
Date/Time stamp: 18/09/2019 11:07:44
Method Modifications:
Common Interval nm Changed: 18/09/2019 11:08:05, Old:     5.00, New:     1.00
Baseline Correction Changed: 18/09/2019 11:08:05, Old:0, New:1
Storage Changed: 18/09/2019 11:08:05, Old:1, New:0
End Method Modifications
<Current Wavelength> , 203.0

bm3WT_heme_Working_stock1,
bm3WT_heme_Working_stock1
Collection Time: 18/09/2019 11:14:20
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        800.0
Stop (nm)                         200.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         4800.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.0125
Beam Mode                         Dual Beam
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    :
Date/Time stamp: 18/09/2019 11:07:44
Method Modifications:
Common Interval nm Changed: 18/09/2019 11:08:05, Old:     5.00, New:     1.00
Baseline Correction Changed: 18/09/2019 11:08:05, Old:0, New:1
Storage Changed: 18/09/2019 11:08:05, Old:1, New:0
End Method Modifications
<Current Wavelength> , 203.0

