baseline,,bm3WT_2in1000,,
Wavelength (nm),Abs,Wavelength (nm),Abs,
312.0495911,-0.0004283050366,312.0495911,0.05209857598,
310.9545593,5.001456884E-5,310.9545593,0.05467083305,
310.0158386,-0.0004506996193,310.0158386,0.05676302314,
309.0770264,-0.0002625596535,309.0770264,0.06063793227,
307.9815979,-0.000496002438,307.9815979,0.06521613896,
307.0425415,-0.0001150737662,307.0425415,0.07104180008,
305.9468689,-0.0007102992968,305.9468689,0.07891137153,
305.0075684,-0.0004854528815,305.0075684,0.08900748938,
304.0681763,-0.000367063185,304.0681763,0.09843808413,
302.9721069,9.237095946E-5,302.9721069,0.1148117557,
302.0325012,-0.0001298763673,302.0325012,0.124325119,
300.9361267,-0.000356200122,300.9361267,0.1435532868,
299.9963074,-0.0003376288514,299.9963074,0.1576039046,
299.056366,0.0001742993045,299.056366,0.1790769845,
297.9596252,-0.0002900330583,297.9596252,0.2010100037,
297.0194397,-0.0002784437384,297.0194397,0.2273433357,
295.9224548,-0.0009823995642,295.9224548,0.2669592798,
294.9820557,9.110227984E-5,294.9820557,0.2940925658,
294.0415649,0.000270152319,294.0415649,0.3301813006,
292.9442139,0.000153634508,292.9442139,0.3648526371,
292.003479,6.598834443E-5,292.003479,0.3807250261,
291.0626831,-3.877544805E-5,291.0626831,0.3940165341,
289.9649353,-9.059144213E-5,289.9649353,0.4194033742,
289.0238953,-0.0001409003598,289.0238953,0.4553929567,
287.9259033,-0.0001938943897,287.9259033,0.5001405478,
286.9846497,-2.919839062E-5,286.9846497,0.5285173059,
286.0433044,0.0003777369566,286.0433044,0.5474228263,
284.9449463,0.000337917445,284.9449463,0.5592947602,
284.0033569,8.172968955E-5,284.0033569,0.5654090047,
283.0617065,-0.0008685370558,283.0617065,0.5707085729,
281.9629822,-0.0003059161536,281.9629822,0.5775974393,
281.0211182,-0.00155255408,281.0211182,0.5803786516,
279.9221191,-0.0008006910211,279.9221191,0.579562068,
278.9800415,0.0001442864741,278.9800415,0.5781064034,
278.0378723,-9.033263632E-5,278.0378723,0.5740774274,
276.9385376,-0.0006377242389,276.9385376,0.5652695298,
275.9961548,-0.0002602830646,275.9961548,0.5586647391,
275.0536804,7.841568004E-5,275.0536804,0.5460529923,
273.9539795,-5.21312104E-5,273.9539795,0.5340000987,
273.0112915,0.0004567650612,273.0112915,0.5207745433,
272.068512,3.789870971E-5,272.068512,0.5108608007,
270.9684753,9.697966743E-5,270.9684753,0.5019805431,
270.0254822,-0.0009628218249,270.0254822,0.4879516959,
268.9252014,-0.0005759431515,268.9252014,0.4676147103,
267.9820251,-0.001392449602,267.9820251,0.4528566301,
267.0387573,-0.001482750988,267.0387573,0.4421761036,
265.9381409,-0.001138782594,265.9381409,0.4235966206,
264.9946594,-0.001836706535,264.9946594,0.4059589207,
264.0510864,-0.001248599263,264.0510864,0.3915497661,
262.9501343,-0.002099137288,262.9501343,0.377034694,
262.0063477,-0.0002158353309,262.0063477,0.3714562953,
261.0625,-0.0003097963054,261.0625,0.3631726503,
259.9612122,-9.059144213E-5,259.9612122,0.3504782021,
259.0171509,-0.002537988592,259.0171509,0.3283292353,
258.072998,-0.0007952132728,258.072998,0.3175725937,
256.9713745,-0.001180709223,256.9713745,0.3065131009,
256.0270386,-8.749369044E-6,256.0270386,0.3041703701,
254.9252014,-0.001243230421,254.9252014,0.2974613011,
253.9806671,-0.0007855495205,253.9806671,0.2939502597,
253.0360413,-0.001143119996,253.0360413,0.2904598713,
251.9338837,-0.0002403623512,251.9338837,0.292729795,
250.9890747,-0.0006538013695,250.9890747,0.2984336317,
250.0441742,-0.001103100367,250.0441742,0.3108564019,
248.947998,-0.0002323938097,248.947998,0.3272902966,
248.0085449,-0.0008277170127,248.0085449,0.3468673825,
247.0690155,-5.321828939E-5,247.0690155,0.3764612675,
245.9727936,-0.001186337089,245.9727936,0.4183230102,
245.0330658,-0.001118282438,245.0330658,0.4735452831,
243.9366302,-9.695801418E-5,243.9366302,0.5572070479,
242.9967346,-0.0004039955384,242.9967346,0.6308172941,
242.0567474,-0.000217077235,242.0567474,0.7218857408,
240.9600067,0.0003655342443,240.9600067,0.873192668,
240.0198364,0.001117432257,240.0198364,1.043785453,
238.9228821,0.0003550417023,238.9228821,1.318162203,
237.9825439,-0.0008017245564,237.9825439,1.536570549,
237.0421143,-8.365539543E-5,237.0421143,1.783655405,
235.9448547,-0.0004452691646,235.9448547,2.048470259,
235.0042572,-0.0006979458267,235.0042572,2.170751095,
234.0635834,-0.0004623877758,234.0635834,2.370876551,
232.9660187,8.553566295E-5,232.9660187,2.347268581,
232.025177,9.83001446E-5,232.025177,2.649843454,
230.9274139,-0.001095560845,230.9274139,2.492020607,
229.9863892,0.001508792862,229.9863892,2.304478168,
229.0452728,-0.001093495172,229.0452728,3.01818037,
227.9472198,-0.001412885147,227.9472198,3.124824524,
227.0059509,0.007140680682,227.0059509,2.782117367,
226.0646057,0.01245726924,226.0646057,2.972863197,
224.9662628,0.01228263043,224.9662628,2.680977106,
224.0247345,0.01162851416,224.0247345,2.654993773,
222.9261932,0.0092657106,222.9261932,2.333657503,
221.9845123,-0.01994774118,221.9845123,2.289997578,
221.0427551,-0.03866101056,221.0427551,2.247694969,
219.943924,-0.002909702249,219.943924,1.829635024,
219.0019989,0.01304618176,219.0019989,1.606577873,
218.0599976,0.03455707431,218.0599976,1.880103946,
216.960907,0.02030293085,216.960907,1.362385035,
216.0187378,0.01943937503,216.0187378,1.180705786,
215.0765076,-0.000295568927,215.0765076,1.159545541,
213.9771271,0.04811913148,213.9771271,0.9436892271,
213.034729,-0.02534647658,213.034729,0.7715992928,
211.9351807,0.00998182781,211.9351807,0.7401865721,
210.9926147,-0.008849104866,210.9926147,0.5026753545,
210.0499878,-0.01075683627,210.0499878,0.4070470333,
208.9501648,-0.08484865725,208.9501648,0.4690503478,
208.0073853,-0.02176667005,208.0073853,0.4584981799,
207.0645294,0.3317706287,207.0645294,0.5239992142,
205.9644318,-0.2855736315,205.9644318,-0.02465008944,
205.0214233,-0.1682797223,205.0214233,0.1115316674,
204.0783539,0.06823474169,204.0783539,0.2610406578,
202.9779968,-0.004101975355,202.9779968,0.2177981436,
202.0347748,-0.1162539721,202.0347748,0.1262844056,
200.9342499,-0.09313096106,200.9342499,0.4042531252,
199.9907532,-0.06372603774,199.9907532,0.2765502036,

baseline,
baseline
Collection Time: 18/09/2019 10:48:11
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        800.0
Stop (nm)                         200.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         4800.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.0125
Beam Mode                         Dual Beam
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    :
Date/Time stamp: 18/09/2019 10:47:31
Method Modifications:
Common Interval nm Changed: 18/09/2019 10:47:53, Old:     5.00, New:     1.00
Baseline Correction Changed: 18/09/2019 10:47:53, Old:0, New:1
Storage Changed: 18/09/2019 10:47:53, Old:1, New:0
End Method Modifications
<Current Wavelength> , 203.0

bm3WT_2in1000,
bm3WT_2in1000
Collection Time: 18/09/2019 10:49:54
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        800.0
Stop (nm)                         200.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         4800.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.0125
Beam Mode                         Dual Beam
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    :
Date/Time stamp: 18/09/2019 10:47:31
Method Modifications:
Common Interval nm Changed: 18/09/2019 10:47:53, Old:     5.00, New:     1.00
Baseline Correction Changed: 18/09/2019 10:47:53, Old:0, New:1
Storage Changed: 18/09/2019 10:47:53, Old:1, New:0
End Method Modifications
<Current Wavelength> , 203.0

